record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_raw,price_vs_msp_pct,below_msp,mandi_name,district_master,state
PR009136,2026-08-31,MANDI005,Hisar,Mustard,5172.652159477422,5630.0,5401.09,5650.0,mustard,-4.405486725663714,True,Bhilwara Grain Market,Amritsar,Punjab
PR006128,2026-08-22,MANDI029,Bathinda,Sugarcane,3586.69,4146.78,3867.0,3500.0,Ganna,10.485714285714286,False,Asansol Grain Market,Sirsa,Haryana
PR003726,2026-03-16,MANDI047,,Wheat,,2382.0,2300.9,2275.0,wheat,1.1384615384615426,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR004026,2026-04-13,MANDI002,Amritsar,Maize,2131.44,2417.37,2274.41,2090.0,Corn,8.823444976076548,False,Solapur Mandi,Ludhiana,
PR006940,2026-07-15,,Sirsa,Wheat,2027.0,2491.3,2259.35,2275.0,Wheat,-0.6879120879120919,True,,,
PR005645,2026-03-05,MANDI033,Bathinda,Sugarcane,3040.1534854977804,3610.64,3325.0,3500.0,Ganne,-5.0,True,South Dumdum Grain Market,Ambala,Haryana
PR000750,2026-03-08,MANDI040,Ambala,Wheat,2215.18,2565.59,2390.0,2275.0,wheat,5.054945054945055,False,Jodhpur Market,Fatehabad,Haryana
PR010477,2026-03-08,MANDI013,Moga,Mustard,4997.0,,5469.33,,mustard,,False,Aurangabad Market,Patiala,Punjab
PR000039,2026-07-15,,,Maize,1962.5739438804824,2442.29,2202.4319069968533,2090.0,Makka,5.379517081189152,False,,,
PR011063,2026-05-09,MANDI027,,Sugarcane,3640.7,3951.0,3796.0,3500.0,Sugarcane,8.457142857142857,False,Kochi APMC,Hisar,Haryana
PR011564,2026-04-28,MANDI053,Patiala,Sugarcane,3045.97,3222.0,3133.91,,Ganna,,False,Panihati Market,Saharanpur,Uttar Pradesh
PR007008,2026-04-08,MANDI049,Fatehabad,Sugarcane,3369.49,4021.331053658642,3695.41,3500.0,Ganne,5.583142857142853,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR003175,2026-04-14,,,Wheat,2064.0,2298.0486185914897,2180.934103947472,,Kanak,,False,,,
PR006920,2026-04-27,MANDI054,,Rice,2220.0,2582.38,2400.95,,Chawal,,False,Nangloi Jat Grain Market,Saharanpur,
PR004602,2026-01-03,MANDI002,,Mustard,5771.242300224399,6931.516916716651,6351.38,5650.0,Mustard,12.413805309734515,False,Solapur Mandi,Ludhiana,
PR002404,2026-05-27,MANDI035,Patiala,Wheat,2377.0,2583.0,2479.89,,WHEAT,,False,Guntakal Mandi,Ambala,Haryana
PR003530,2026-03-13,MANDI050,Sirsa,Maize,1916.33,2164.0,2040.26,2090.0,Makka,-2.379904306220096,True,Durg Market,Muzaffarnagar,Uttar Pradesh
PR000052,2026-06-14,MANDI039,Hisar,Rice,1893.66,2329.0,2111.0,2183.0,Chawal,-3.298213467704993,True,Anand Grain Market,,Haryana
PR004884,2026-05-11,MANDI029,Ambala,Mustard,4883.77,5935.74,5409.76,5650.0,Sarso,-4.252035398230085,True,Asansol Grain Market,Sirsa,Haryana
PR004396,2026-03-20,MANDI039,Jalandhar,Wheat,2316.136701236584,2639.0,2477.74,2275.0,wheat,8.911648351648342,False,Anand Grain Market,,Haryana
PR005356,2026-03-25,MANDI029,Sirsa,Mustard,5367.63,6494.201218716404,5931.0,5650.0,सरसों,4.9734513274336285,False,Asansol Grain Market,Sirsa,Haryana
PR008385,2026-03-05,MANDI007,Fatehabad,Cotton,6143.0,6676.52,6409.956297337709,,Cotton,,False,Nashik Mandi,Amritsar,Punjab
PR001049,2026-02-28,MANDI018,Moga,Sugarcane,3544.39,4305.27,3924.83,3500.0,Sugarcane,12.137999999999998,False,Jaunpur Mandi,Moga,Punjab
PR001227,2026-05-28,MANDI049,Ludhiana,Rice,2223.0,2360.0,2291.15,2183.0,Chawal,4.954191479615212,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR002021,2026-02-15,MANDI053,Kurukshetra,Sugarcane,2975.02,3540.228356606027,3257.62,3500.0,Sugarcane,-6.92514285714286,True,Panihati Market,Saharanpur,Uttar Pradesh
PR002840,2026-07-08,MANDI055,Jalandhar,Rice,1909.34,2007.0,1958.1,,Chawal,,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR001582,2026-07-09,MANDI020,Ambala,Mustard,,6323.0,6051.36,5650.0,Sarson,7.103716814159286,False,Kadapa Mandi,Ferozepur,Punjab
PR007108,2026-08-13,MANDI037,,Sugarcane,3272.0,3501.56,3386.98,3500.0,Sugarcane,-3.2291428571428566,True,Jorhat Grain Market,Kurukshetra,Haryana
PR002341,2026-01-12,MANDI053,Karnal,Wheat,2267.0,2644.35,2455.58,2275.0,WHEAT,7.937582417582415,False,Panihati Market,Saharanpur,Uttar Pradesh
PR005608,2026-02-06,,Bathinda,Sugarcane,3229.0,3715.85,3473.0,3500.0,Ganne,-0.7714285714285715,True,,,
PR001136,2026-04-18,MANDI038,Ferozepur,Basmati,2102.32,2442.07,2272.196527136316,2183.0,Basmati,4.085960931576548,False,Jalandhar Mandi,Kurukshetra,Haryana
PR009689,2026-09-02,MANDI048,Karnal,Wheat,2164.0,2591.0,,2275.0,Gehun,,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR002408,2026-02-22,MANDI047,Ambala,Rice,2208.44,2509.35,2358.9,,धान,,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR004924,2026-03-13,MANDI054,Bathinda,Wheat,,2411.0,2322.27,2275.0,GEHUN,2.077802197802197,False,Nangloi Jat Grain Market,Saharanpur,
PR003193,2026-03-30,MANDI010,,Cotton,6317.87239055306,6975.84,6646.85,6620.0,Kapas,0.4055891238670749,False,Dhule APMC,Jalandhar,Punjab
PR005567,2026-01-07,MANDI026,Ferozepur,Cotton,5830.38,6868.0,6349.04,,Narma,,False,Tadipatri Mandi,Hisar,Haryana
PR002815,2026-08-19,MANDI030,,Mustard,5403.91,6606.69,6005.3,,Sarso,,False,Patiala APMC,Sirsa,
PR000950,2026-08-20,MANDI032,Patiala,Mustard,5880.31,6824.33,6352.32,5650.0,सरसों,12.4304424778761,False,Chapra Grain Market,,Haryana
PR004751,2026-02-17,MANDI028,Ambala,Mustard,4874.0,5365.0,5119.29,5650.0,Mustard,-9.393097345132745,True,Machilipatnam APMC,Hisar,Haryana
PR008389,2026-07-08,MANDI024,Amritsar,Sugarcane,3647.18,3970.64,3808.91,3500.0,Ganna,8.825999999999997,False,Jaipur Mandi,Karnal,Haryana
PR008760,2026-07-05,MANDI001,,Rice,1878.64,2162.0,2020.53,,Dhaan,,False,Hyderabad Mandi,Ludhiana,Punjab
PR011074,2026-07-29,MANDI020,Fatehabad,Maize,2194.053527943877,2537.0,2365.44,2090.0,Corn,13.178947368421056,False,Kadapa Mandi,Ferozepur,Punjab
PR005674,2026-04-15,MANDI008,Moga,Maize,1979.96,2214.64,2097.3,2090.0,corn,0.3492822966507264,False,Bijapur Market,Amritsar,Punjab
PR005008,2026-01-31,MANDI018,Amritsar,Wheat,2010.881479567271,2355.0,2183.0,,Kanak,,False,Jaunpur Mandi,Moga,Punjab
PR011356,2026-03-18,MANDI043,Hisar,Maize,1954.52,2366.0,2160.21,2090.0,corn,3.359330143540672,False,Danapur Mandi,Agra,Uttar Pradesh
PR002972,2026-01-09,MANDI022,Moga,Mustard,5071.97,,5639.0,5650.0,Mustard,-0.1946902654867256,True,Eluru APMC,Karnal,Haryana
PR010128,2026-08-12,MANDI028,Jalandhar,Sugarcane,3371.0,4039.65,3705.46,,sugarcane,,False,Machilipatnam APMC,Hisar,Haryana
PR011087,2026-05-18,MANDI007,Hisar,Cotton,6778.52,,7571.13,6620.0,cotton,14.367522658610271,False,Nashik Mandi,Amritsar,Punjab
PR004868,2026-05-02,,Ludhiana,Mustard,5002.0,6193.71,5598.01,5650.0,Sarso,-0.9201769911504386,True,,,
PR008792,2026-02-08,MANDI054,Karnal,Wheat,2009.0,2222.62,2116.0,,Gehun,,False,Nangloi Jat Grain Market,Saharanpur,
PR007739,2026-01-31,MANDI014,Bathinda,Rice,,2361.8612565831104,2127.9743581320763,2183.0,Chawal,-2.520643237193023,True,Bathinda Grain Market,Patiala,Punjab
PR002430,2026-05-16,MANDI012,Amritsar,Cotton,6174.08,7548.55,6861.32,6620.0,cotton,3.645317220543802,False,Gaya Grain Market,Patiala,Punjab
PR004051,2026-01-31,MANDI028,Ambala,Sugarcane,2980.0,3691.46,3336.0,3500.0,गन्ना,-4.685714285714285,True,Machilipatnam APMC,Hisar,Haryana
PR003668,2026-04-06,MANDI046,Ferozepur,Wheat,2355.04,2804.03,2579.5355788650804,2275.0,Kanak,13.386179290772764,False,Baranagar Market,,Uttar Pradesh
PR004727,2026-08-21,MANDI055,Kurukshetra,Cotton,6876.26,8157.95,7517.11,6620.0,Narma,13.551510574018122,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR005138,2026-07-12,MANDI029,Ludhiana,Maize,2096.0,2223.71,2159.61,,मक्का,,False,Asansol Grain Market,Sirsa,Haryana
PR007759,2026-08-12,MANDI047,Ferozepur,Cotton,6556.98,7685.55,7121.0,6620.0,कपास,7.56797583081571,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR011285,2026-03-21,MANDI014,Amritsar,Rice,2080.71,2557.56,2319.13368564531,,Dhaan,,False,Bathinda Grain Market,Patiala,Punjab
PR001781,2026-01-29,,,Sugarcane,3328.0,,3495.26,3500.0,sugarcane,-0.1354285714285651,True,,,
PR004208,2026-03-01,MANDI055,Fatehabad,Sugarcane,3298.88,3885.0,3591.97,,Sugarcane,,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR009564,2026-02-06,,Sirsa,Rice,1917.9,2096.52,2007.21,2183.0,Chawal,-8.052679798442508,True,,,
PR006507,2026-07-03,MANDI026,Bathinda,Mustard,5898.0,7095.58,6497.0,5650.0,Mustard,14.991150442477878,False,Tadipatri Mandi,Hisar,Haryana
PR000400,2026-05-14,MANDI013,Ambala,Cotton,6276.11,7009.0,6642.0,6620.0,Narma,0.3323262839879154,False,Aurangabad Market,Patiala,Punjab
PR007293,2026-04-07,MANDI020,Bathinda,Wheat,,2422.25,2352.52,2275.0,WHEAT,3.4074725274725264,False,Kadapa Mandi,Ferozepur,Punjab
PR008867,2026-01-05,MANDI044,Moga,Wheat,2385.9,2639.48,,2275.0,Kanak,,False,Dehri Mandi,Agra,Uttar Pradesh
PR001310,2026-04-19,MANDI010,Amritsar,Wheat,2150.5,2332.55,2241.53,2275.0,गेहूं,-1.4712087912087823,True,Dhule APMC,Jalandhar,Punjab
PR005490,2026-03-16,MANDI017,,Wheat,2142.0,2563.0,2353.0,,GEHUN,,False,Parbhani Market,,Punjab
PR011563,2026-03-03,MANDI053,Bathinda,Wheat,2255.15,2482.51,2368.828527057596,2275.0,Gehun,4.124330859674556,False,Panihati Market,Saharanpur,Uttar Pradesh
PR010339,2026-04-25,MANDI041,Ambala,Mustard,4885.0,5930.06,5407.37,5650.0,सरसों,-4.294336283185843,True,Gurgaon Grain Market,Fatehabad,Haryana
PR008342,2026-05-08,MANDI008,Karnal,Sugarcane,3424.86,4060.635122435789,3742.75,3500.0,sugarcane,6.935714285714285,False,Bijapur Market,Amritsar,Punjab
PR009868,2026-03-23,MANDI014,,Wheat,1973.64,,,2275.0,Kanak,,False,Bathinda Grain Market,Patiala,Punjab
PR006715,2026-05-15,MANDI005,Ambala,Maize,2009.38,2499.56,2254.47,2090.0,corn,7.869377990430612,False,Bhilwara Grain Market,Amritsar,Punjab
PR007779,2026-04-15,MANDI014,Karnal,Mustard,5290.63,5646.15,5468.39,5650.0,Mustard,-3.214336283185834,True,Bathinda Grain Market,Patiala,Punjab
PR003626,2026-01-17,MANDI013,Kurukshetra,Cotton,6807.99,7556.0,7182.0,6620.0,Kapas,8.489425981873113,False,Aurangabad Market,Patiala,Punjab
PR006541,2026-03-24,MANDI022,Hisar,Rice,1872.0,2118.32,1995.3074203373908,2183.0,Chawal,-8.59791936154875,True,Eluru APMC,Karnal,Haryana
PR005794,2026-01-18,MANDI032,Amritsar,Maize,2042.8075738151144,2420.66,2231.732080832257,,Makka,,False,Chapra Grain Market,,Haryana
PR000124,2026-08-01,MANDI013,Ferozepur,Mustard,5392.49,5765.0,5578.81,,सरसों,,False,Aurangabad Market,Patiala,Punjab
PR004975,2026-07-03,MANDI025,Amritsar,Maize,1951.41,2198.6199062458213,2075.01,2090.0,Maize,-0.7172248803827647,True,Dindigul APMC,Karnal,Haryana
PR011583,2026-08-14,MANDI012,,Cotton,6753.832063085397,7183.44,6968.63,,Narma,,False,Gaya Grain Market,Patiala,Punjab
PR003101,2026-06-29,MANDI029,Ludhiana,Mustard,5644.0,6425.27,6034.44,5650.0,Sarson,6.804247787610612,False,Asansol Grain Market,Sirsa,Haryana
PR009221,2026-04-04,MANDI025,Ambala,Mustard,5844.54,7254.0,6549.27,5650.0,Mustard,15.916283185840715,False,Dindigul APMC,Karnal,Haryana
PR011436,2026-05-21,MANDI055,Bathinda,Rice,2243.12,2794.25,2518.69,2183.0,Rice,15.377462207970686,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR002379,2026-04-27,,Amritsar,Rice,2236.55,2357.04,2296.8,2183.0,धान,5.213009619789289,False,,,
PR003169,2026-02-03,MANDI020,Bathinda,Mustard,5046.04,5878.4,5462.0,5650.0,सरसों,-3.327433628318584,True,Kadapa Mandi,Ferozepur,Punjab
PR005876,2026-03-24,MANDI029,Amritsar,Cotton,6772.72,7394.03,7083.374191616854,6620.0,Cotton,6.999610145269694,False,Asansol Grain Market,Sirsa,Haryana
PR002172,2026-06-14,MANDI034,Ludhiana,Wheat,2200.0,,2286.16,2275.0,गेहूं,0.4905494505494441,False,Ludhiana Grain Market,Ambala,Haryana
PR004436,2026-06-27,MANDI038,Sirsa,Cotton,6913.62,8129.47,7521.54,6620.0,कपास,13.618429003021149,False,Jalandhar Mandi,Kurukshetra,Haryana
PR005800,2026-04-07,MANDI054,,Maize,2077.9,2249.0,2163.42,,corn,,False,Nangloi Jat Grain Market,Saharanpur,
PR003278,2026-06-28,MANDI020,Kurukshetra,Maize,2153.82,2472.0,2313.0,2090.0,मक्का,10.669856459330145,False,Kadapa Mandi,Ferozepur,Punjab
PR004579,2026-03-26,MANDI017,Bathinda,Cotton,6043.0,7328.17,6685.45,,Narma,,False,Parbhani Market,,Punjab
PR000519,2026-03-05,MANDI026,Hisar,Cotton,6274.14,7098.492692502633,6686.32,6620.0,कपास,1.001812688821748,False,Tadipatri Mandi,Hisar,Haryana
PR011076,2026-03-27,MANDI047,Ferozepur,Maize,2144.13,2542.04,2343.08,2090.0,Makki,12.109090909090906,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR009663,2026-08-20,MANDI050,Jalandhar,Sugarcane,3164.73,3804.07,3484.398389954566,3500.0,गन्ना,-0.4457602870123991,True,Durg Market,Muzaffarnagar,Uttar Pradesh
PR006528,2026-05-03,MANDI029,Ludhiana,Rice,2199.48,2667.28,2433.0,2183.0,Rice,11.452130096197893,False,Asansol Grain Market,Sirsa,Haryana
PR009063,2026-03-10,MANDI054,Ambala,Cotton,6672.13,7630.62,7151.37,6620.0,Cotton,8.026737160120845,False,Nangloi Jat Grain Market,Saharanpur,
PR004993,2026-07-15,MANDI038,Moga,Sugarcane,,3274.0,3145.88,3500.0,गन्ना,-10.117714285714282,True,Jalandhar Mandi,Kurukshetra,Haryana
PR007941,2026-05-08,,,Wheat,2245.53,2430.17,2337.85,2275.0,GEHUN,2.7626373626373586,False,,,
PR011983,2026-04-12,,Ambala,Mustard,5837.43,6688.94,6263.185255534114,5650.0,Sarso,10.852836381134756,False,,,
PR000143,2026-02-12,MANDI014,Ludhiana,Maize,2009.33,2482.84,2246.0,2090.0,Maize,7.464114832535886,False,Bathinda Grain Market,Patiala,Punjab
PR011214,2026-08-26,MANDI052,Sirsa,Sugarcane,3644.0,3914.0,3779.0,,sugarcane,,False,Kakinada APMC,Saharanpur,Uttar Pradesh
PR001742,2026-06-21,MANDI053,Amritsar,Cotton,6705.06,7944.0,7324.0,,Kapas,,False,Panihati Market,Saharanpur,Uttar Pradesh
PR006101,2026-07-26,MANDI051,Jalandhar,Mustard,5696.0,6413.664384765903,6054.89,,Mustard,,False,Gulbarga Market,Saharanpur,Uttar Pradesh
PR008237,2026-07-09,MANDI005,Fatehabad,Mustard,,6530.3,6135.27,5650.0,Sarso,8.588849557522131,False,Bhilwara Grain Market,Amritsar,Punjab
PR008926,2026-06-25,MANDI023,Kurukshetra,Cotton,5771.04,7107.62,,,Kapas,,False,Panihati APMC,Karnal,Haryana
PR000823,2026-08-11,,Patiala,Rice,2143.0,2638.0,2390.698794222006,2183.0,चावल,9.5143744490154,False,,,
PR000774,2026-05-16,,Bathinda,Cotton,6100.21,,6472.97,6620.0,कपास,-2.22099697885196,True,,,
PR011082,2026-01-22,MANDI055,Ludhiana,Mustard,4936.41,5565.52,5251.0,5650.0,Sarson,-7.061946902654867,True,Chandigarh APMC,Bareilly,Uttar Pradesh
PR003074,2026-07-04,MANDI027,Patiala,Sugarcane,3017.33,,3162.98,3500.0,sugarcane,-9.629142857142856,True,Kochi APMC,Hisar,Haryana
PR003082,2026-06-27,MANDI039,Fatehabad,Sugarcane,3537.4293905568998,3989.0,3763.214488347616,3500.0,गन्ना,7.520413952789022,False,Anand Grain Market,,Haryana
PR011634,2026-08-18,MANDI053,Jalandhar,Sugarcane,3348.66,3601.0,3475.0,,Sugarcane,,False,Panihati Market,Saharanpur,Uttar Pradesh
PR011144,2026-05-12,MANDI021,,Cotton,6223.0,6683.05,6452.844508216249,6620.0,Cotton,-2.52500742875757,True,Guna Mandi,Ferozepur,Punjab
PR008557,2026-04-12,,Karnal,Mustard,5549.3,5850.15,5700.0,5650.0,Mustard,0.8849557522123894,False,,,
PR011644,2026-06-17,MANDI046,,Maize,1809.0,2250.0,2029.44,,Corn,,False,Baranagar Market,,Uttar Pradesh
PR009727,2026-02-27,MANDI001,Karnal,Wheat,2047.49,2355.0,2201.0,,Kanak,,False,Hyderabad Mandi,Ludhiana,Punjab
PR009303,2026-07-31,,Fatehabad,Maize,1777.96,2087.5,1932.728585992563,2090.0,Makki,-7.524948038633348,True,,,
PR011744,2026-01-26,MANDI013,Patiala,Basmati,1993.0,2446.88,2220.0,2183.0,Basmati,1.694915254237288,False,Aurangabad Market,Patiala,Punjab
PR000356,2026-05-08,MANDI054,Bathinda,Mustard,5876.64,6246.35,6061.0,5650.0,mustard,7.274336283185841,False,Nangloi Jat Grain Market,Saharanpur,
PR001201,2026-06-14,,Ambala,Maize,1995.2,2393.92,2195.0,2090.0,Maize,5.023923444976076,False,,,
PR011185,2026-08-01,MANDI001,Sirsa,Wheat,2283.0,2601.82,2442.0,2275.0,wheat,7.34065934065934,False,Hyderabad Mandi,Ludhiana,Punjab
PR005730,2026-01-09,MANDI035,Hisar,Sugarcane,3321.0,3749.35,3535.15,3500.0,sugarcane,1.004285714285717,False,Guntakal Mandi,Ambala,Haryana
PR001204,2026-01-19,MANDI014,Patiala,Mustard,5307.44,,5442.04,5650.0,सरसों,-3.6807079646017695,True,Bathinda Grain Market,Patiala,Punjab
PR002588,2026-02-26,MANDI035,Ferozepur,Basmati,2030.3,,2145.5984923508267,2183.0,Basmati,-1.713307725569091,True,Guntakal Mandi,Ambala,Haryana
PR010160,2026-05-14,,Fatehabad,Rice,2084.1,2571.2,2327.65,2183.0,paddy,6.626202473660105,False,,,
PR004180,2026-06-04,MANDI005,,Sugarcane,3182.61,3629.0,3406.0,,गन्ना,,False,Bhilwara Grain Market,Amritsar,Punjab
PR001811,2026-07-15,MANDI026,Hisar,Rice,2012.13,2351.09734484331,2181.61,2183.0,Chawal,-0.0636738433348544,True,Tadipatri Mandi,Hisar,Haryana
PR008862,2026-03-20,,Hisar,Maize,1777.33,2175.98,1977.0,2090.0,Maize,-5.406698564593301,True,,,
PR003570,2026-08-01,MANDI022,Ludhiana,Wheat,2351.0,2924.29,2637.51,,Kanak,,False,Eluru APMC,Karnal,Haryana
PR010095,2026-01-07,MANDI001,Bathinda,Maize,1792.92,2086.77,1939.84,2090.0,Corn,-7.184688995215314,True,Hyderabad Mandi,Ludhiana,Punjab
PR009455,2026-08-23,MANDI024,Patiala,Mustard,5220.34,5737.36,5478.85,5650.0,Mustard,-3.029203539823002,True,Jaipur Mandi,Karnal,Haryana
PR006750,2026-03-18,MANDI033,Ambala,Mustard,4912.11,5569.05,5240.58,5650.0,Mustard,-7.246371681415931,True,South Dumdum Grain Market,Ambala,Haryana
PR003053,2026-02-06,MANDI020,Hisar,Cotton,6313.2,7761.0,7037.108826286591,6620.0,Narma,6.300737557199253,False,Kadapa Mandi,Ferozepur,Punjab
PR009010,2026-06-28,MANDI053,Karnal,Wheat,2214.0,2448.0,2331.08,2275.0,Kanak,2.4650549450549417,False,Panihati Market,Saharanpur,Uttar Pradesh
PR008476,2026-07-15,MANDI049,Ludhiana,Wheat,2070.0,2270.03,2169.969913286424,2275.0,wheat,-4.61670710828906,True,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR006869,2026-08-28,MANDI020,Sirsa,Maize,2016.43,2156.7,2086.5622828778246,2090.0,Maize,-0.1644840728313588,True,Kadapa Mandi,Ferozepur,Punjab
PR002070,2026-08-23,MANDI038,Ludhiana,Cotton,,7348.99,7001.0,6620.0,Narma,5.755287009063444,False,Jalandhar Mandi,Kurukshetra,Haryana
PR008365,2026-05-27,MANDI016,,Wheat,2244.57,2609.0,,2275.0,Gehun,,False,Kulti APMC,Bathinda,Punjab
PR008435,2026-01-09,MANDI028,Patiala,Wheat,2320.2393789162275,2534.22,2427.0,2275.0,गेहूं,6.6813186813186825,False,Machilipatnam APMC,Hisar,Haryana
PR002673,2026-06-20,MANDI014,Kurukshetra,Cotton,6799.9,8310.0,7554.96,6620.0,कपास,14.123262839879157,False,Bathinda Grain Market,Patiala,Punjab
PR002555,2026-07-17,,,Maize,1893.12,2339.0,2116.0,2090.0,Maize,1.244019138755981,False,,,
PR008147,2026-05-27,MANDI034,Bathinda,Mustard,5864.86,6216.0,6040.293848586203,5650.0,सरसों,6.907855727189438,False,Ludhiana Grain Market,Ambala,Haryana
PR000507,2026-05-24,MANDI013,,Maize,1911.23,2290.62,2100.92,2090.0,Corn,0.5224880382775154,False,Aurangabad Market,Patiala,Punjab
PR005719,2026-03-27,MANDI025,Ludhiana,Maize,2022.85,2522.34,2272.59,2090.0,Makka,8.736363636363643,False,Dindigul APMC,Karnal,Haryana
PR007832,2026-04-24,MANDI031,Ludhiana,Wheat,1956.6393757219212,2334.36,2145.0,2275.0,Gehun,-5.714285714285714,True,Nangloi Jat Mandi,Sirsa,Haryana
PR003323,2026-03-03,MANDI019,Moga,Mustard,5272.0,6183.52,5727.58,5650.0,mustard,1.373097345132742,False,Karimnagar Grain Market,Moga,Punjab
PR004752,2026-08-18,,,Sugarcane,3368.0,4089.69,3729.0,,गन्ना,,False,,,
PR005325,2026-07-20,MANDI019,Kurukshetra,Rice,1923.0,2371.23,2147.1,2183.0,Rice,-1.6445258818140216,True,Karimnagar Grain Market,Moga,Punjab
PR004800,2026-05-11,,Ludhiana,Maize,1921.0,2139.0,2029.98,2090.0,Maize,-2.871770334928229,True,,,
PR005514,2026-03-12,MANDI043,Ferozepur,Cotton,5832.0,6721.24,6277.0,6620.0,cotton,-5.181268882175226,True,Danapur Mandi,Agra,Uttar Pradesh
PR004976,2026-02-21,MANDI033,Moga,Maize,2032.0,2265.86,2149.15,,Corn,,False,South Dumdum Grain Market,Ambala,Haryana
PR007269,2026-06-09,MANDI046,Moga,Cotton,6406.0,6975.42,6690.89,,Kapas,,False,Baranagar Market,,Uttar Pradesh
PR011363,2026-09-06,MANDI031,Moga,Maize,2149.0,2594.0,,2090.0,मक्का,,False,Nangloi Jat Mandi,Sirsa,Haryana
PR010719,2026-05-22,MANDI054,Jalandhar,Mustard,4988.0,5598.57,5293.0,5650.0,Mustard,-6.31858407079646,True,Nangloi Jat Grain Market,Saharanpur,
PR006439,2026-08-22,MANDI047,Kurukshetra,Rice,1877.0,2254.0,2065.68,,Dhaan,,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR007691,2026-06-24,MANDI055,Karnal,Rice,1884.11,2178.0,2031.0,,paddy,,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR008039,2026-03-20,MANDI042,Ambala,Cotton,,,7036.64,6620.0,Narma,6.293655589123873,False,Erode Mandi,Fatehabad,Haryana
PR005240,2026-03-12,,Karnal,Cotton,6081.0,7407.52,6744.5,6620.0,Cotton,1.880664652567976,False,,,
PR003943,2026-05-05,MANDI002,,Maize,,2335.02,2178.592773315609,2090.0,Makki,4.238888675388015,False,Solapur Mandi,Ludhiana,
PR006709,2026-06-15,MANDI008,,Cotton,6917.487542879744,8179.54,7548.51,6620.0,cotton,14.025830815709972,False,Bijapur Market,Amritsar,Punjab
PR006685,2026-08-09,MANDI004,Kurukshetra,Wheat,2199.0,2436.33,2317.64,,Wheat,,False,Khandwa Grain Market,Ludhiana,Punjab
PR008705,2026-04-10,MANDI015,Kurukshetra,Mustard,5462.0,5873.14,5668.0,5650.0,Mustard,0.3185840707964602,False,Amravati Grain Market,Bathinda,Punjab
PR009671,2026-08-26,MANDI045,Jalandhar,Wheat,2380.0,2530.0,2455.1,2275.0,WHEAT,7.916483516483512,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR000793,2026-01-09,MANDI001,Hisar,Maize,2070.0,2380.43,2225.34,,Makki,,False,Hyderabad Mandi,Ludhiana,Punjab
PR000666,2026-05-12,MANDI054,,Mustard,5072.51,5422.0,5247.06,5650.0,Sarson,-7.131681415929196,True,Nangloi Jat Grain Market,Saharanpur,
PR002153,2026-05-13,MANDI010,Hisar,Rice,1869.7869067930671,2275.42,2073.0,2183.0,Chawal,-5.038937242327073,True,Dhule APMC,Jalandhar,Punjab
PR011790,2026-08-15,MANDI013,Sirsa,Wheat,1980.67,2250.09,2115.0,,GEHUN,,False,Aurangabad Market,Patiala,Punjab
PR002030,2026-08-25,MANDI018,,Maize,2150.94,2552.528368710927,2352.0,2090.0,Maize,12.535885167464114,False,Jaunpur Mandi,Moga,Punjab
PR002983,2026-03-19,MANDI012,Karnal,Maize,2021.0,2332.6,,2090.0,Makki,,False,Gaya Grain Market,Patiala,Punjab
PR003308,2026-08-23,MANDI015,Ambala,Mustard,5401.76,5731.668793352864,5566.72,5650.0,mustard,-1.4739823008849513,True,Amravati Grain Market,Bathinda,Punjab
PR011526,2026-01-13,MANDI026,Moga,Wheat,2079.52,2516.115937247271,2297.82,2275.0,wheat,1.0030769230769303,False,Tadipatri Mandi,Hisar,Haryana
PR009313,2026-04-29,MANDI042,,Wheat,2179.08,2445.6,2312.0,2275.0,Kanak,1.6263736263736264,False,Erode Mandi,Fatehabad,Haryana
PR005135,2026-03-13,MANDI008,Hisar,Sugarcane,3411.81,3869.01,3640.41,3500.0,Ganna,4.011714285714282,False,Bijapur Market,Amritsar,Punjab
PR004777,2026-01-31,MANDI045,Amritsar,Mustard,4896.466859441541,5204.36,5050.413892702856,5650.0,Sarso,-10.612143491984844,True,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR002132,2026-09-02,MANDI022,Moga,Maize,2142.85,2332.61,2237.733769433642,2090.0,Makka,7.06860140830823,False,Eluru APMC,Karnal,Haryana
