record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_raw,price_vs_msp_pct,below_msp
PR005138,2026-07-12,MANDI029,Ludhiana,Maize,2096.0,2223.71,2159.61,,मक्का,,False
PR007759,2026-08-12,MANDI047,Ferozepur,Cotton,6556.98,7685.55,7121.0,6620.0,कपास,7.56797583081571,False
PR011285,2026-03-21,MANDI014,Amritsar,Rice,2080.71,2557.56,2319.13368564531,,Dhaan,,False
PR001781,2026-01-29,,,Sugarcane,3328.0,,3495.26,3500.0,sugarcane,-0.13542857142856518,True
PR004208,2026-03-01,MANDI055,Fatehabad,Sugarcane,3298.88,3885.0,3591.97,,Sugarcane,,False
PR009564,2026-02-06,,Sirsa,Rice,1917.9,2096.52,2007.21,2183.0,Chawal,-8.052679798442508,True
PR006507,2026-07-03,MANDI026,Bathinda,Mustard,5898.0,7095.58,6497.0,5650.0,Mustard,14.991150442477878,False
PR000400,2026-05-14,MANDI013,Ambala,Cotton,6276.11,7009.0,6642.0,6620.0,Narma,0.3323262839879154,False
PR007293,2026-04-07,MANDI020,Bathinda,Wheat,,2422.25,2352.52,2275.0,WHEAT,3.4074725274725264,False
PR008867,2026-01-05,MANDI044,Moga,Wheat,2385.9,2639.48,,2275.0,Kanak,,False
PR001310,2026-04-19,MANDI010,Amritsar,Wheat,2150.5,2332.55,2241.53,2275.0,गेहूं,-1.4712087912087823,True
PR005490,2026-03-16,MANDI017,,Wheat,2142.0,2563.0,2353.0,,GEHUN,,False
PR011563,2026-03-03,MANDI053,Bathinda,Wheat,2255.15,2482.51,2368.828527057596,2275.0,Gehun,4.124330859674556,False
PR010339,2026-04-25,MANDI041,Ambala,Mustard,4885.0,5930.06,5407.37,5650.0,सरसों,-4.294336283185843,True
PR008342,2026-05-08,MANDI008,Karnal,Sugarcane,3424.86,4060.635122435789,3742.75,3500.0,sugarcane,6.935714285714285,False
PR009868,2026-03-23,MANDI014,,Wheat,1973.64,,,2275.0,Kanak,,False
PR006715,2026-05-15,MANDI005,Ambala,Maize,2009.38,2499.56,2254.47,2090.0,corn,7.869377990430612,False
PR007779,2026-04-15,MANDI014,Karnal,Mustard,5290.63,5646.15,5468.39,5650.0,Mustard,-3.2143362831858346,True
PR003626,2026-01-17,MANDI013,Kurukshetra,Cotton,6807.99,7556.0,7182.0,6620.0,Kapas,8.489425981873113,False
PR006541,2026-03-24,MANDI022,Hisar,Rice,1872.0,2118.32,1995.3074203373908,2183.0,Chawal,-8.59791936154875,True
PR005794,2026-01-18,MANDI032,Amritsar,Maize,2042.8075738151144,2420.66,2231.7320808322575,,Makka,,False
PR000124,2026-08-01,MANDI013,Ferozepur,Mustard,5392.49,5765.0,5578.81,,सरसों,,False
PR004975,2026-07-03,MANDI025,Amritsar,Maize,1951.41,2198.6199062458213,2075.01,2090.0,Maize,-0.7172248803827647,True
PR011583,2026-08-14,MANDI012,,Cotton,6753.832063085397,7183.44,6968.63,,Narma,,False
PR003101,2026-06-29,MANDI029,Ludhiana,Mustard,5644.0,6425.27,6034.44,5650.0,Sarson,6.804247787610612,False
PR009221,2026-04-04,MANDI025,Ambala,Mustard,5844.54,7254.0,6549.27,5650.0,Mustard,15.916283185840715,False
PR011436,2026-05-21,MANDI055,Bathinda,Rice,2243.12,2794.25,2518.69,2183.0,Rice,15.377462207970686,False
PR002379,2026-04-27,,Amritsar,Rice,2236.55,2357.04,2296.8,2183.0,धान,5.213009619789289,False
PR003169,2026-02-03,MANDI020,Bathinda,Mustard,5046.04,5878.4,5462.0,5650.0,सरसों,-3.327433628318584,True
PR005876,2026-03-24,MANDI029,Amritsar,Cotton,6772.72,7394.03,7083.374191616854,6620.0,Cotton,6.999610145269694,False
PR002172,2026-06-14,MANDI034,Ludhiana,Wheat,2200.0,,2286.16,2275.0,गेहूं,0.4905494505494441,False
PR004436,2026-06-27,MANDI038,Sirsa,Cotton,6913.62,8129.47,7521.54,6620.0,कपास,13.618429003021149,False
PR005800,2026-04-07,MANDI054,,Maize,2077.9,2249.0,2163.42,,corn,,False
PR003278,2026-06-28,MANDI020,Kurukshetra,Maize,2153.82,2472.0,2313.0,2090.0,मक्का,10.669856459330143,False
PR004579,2026-03-26,MANDI017,Bathinda,Cotton,6043.0,7328.17,6685.45,,Narma,,False
PR000519,2026-03-05,MANDI026,Hisar,Cotton,6274.14,7098.492692502633,6686.32,6620.0,कपास,1.001812688821748,False
PR011076,2026-03-27,MANDI047,Ferozepur,Maize,2144.13,2542.04,2343.08,2090.0,Makki,12.109090909090906,False
PR009663,2026-08-20,MANDI050,Jalandhar,Sugarcane,3164.73,3804.07,3484.398389954566,3500.0,गन्ना,-0.44576028701239917,True
PR006528,2026-05-03,MANDI029,Ludhiana,Rice,2199.48,2667.28,2433.0,2183.0,Rice,11.452130096197893,False
PR009063,2026-03-10,MANDI054,Ambala,Cotton,6672.13,7630.62,7151.37,6620.0,Cotton,8.026737160120845,False
PR004993,2026-07-15,MANDI038,Moga,Sugarcane,,3274.0,3145.88,3500.0,गन्ना,-10.117714285714282,True
PR007941,2026-05-08,,,Wheat,2245.53,2430.17,2337.85,2275.0,GEHUN,2.7626373626373586,False
PR011983,2026-04-12,,Ambala,Mustard,5837.43,6688.94,6263.185255534114,5650.0,Sarso,10.852836381134757,False
PR000143,2026-02-12,MANDI014,Ludhiana,Maize,2009.33,2482.84,2246.0,2090.0,Maize,7.464114832535886,False
PR011214,2026-08-26,MANDI052,Sirsa,Sugarcane,3644.0,3914.0,3779.0,,sugarcane,,False
PR001742,2026-06-21,MANDI053,Amritsar,Cotton,6705.06,7944.0,7324.0,,Kapas,,False
PR006101,2026-07-26,MANDI051,Jalandhar,Mustard,5696.0,6413.6643847659025,6054.89,,Mustard,,False
PR008237,2026-07-09,MANDI005,Fatehabad,Mustard,,6530.3,6135.27,5650.0,Sarso,8.588849557522131,False
PR008926,2026-06-25,MANDI023,Kurukshetra,Cotton,5771.04,7107.62,,,Kapas,,False
PR000823,2026-08-11,,Patiala,Rice,2143.0,2638.0,2390.698794222006,2183.0,चावल,9.514374449015401,False
PR000774,2026-05-16,,Bathinda,Cotton,6100.21,,6472.97,6620.0,कपास,-2.22099697885196,True
PR011082,2026-01-22,MANDI055,Ludhiana,Mustard,4936.41,5565.52,5251.0,5650.0,Sarson,-7.061946902654867,True
PR003074,2026-07-04,MANDI027,Patiala,Sugarcane,3017.33,,3162.98,3500.0,sugarcane,-9.629142857142856,True
PR003082,2026-06-27,MANDI039,Fatehabad,Sugarcane,3537.4293905568993,3989.0,3763.2144883476158,3500.0,गन्ना,7.520413952789022,False
PR011634,2026-08-18,MANDI053,Jalandhar,Sugarcane,3348.66,3601.0,3475.0,,Sugarcane,,False
PR011144,2026-05-12,MANDI021,,Cotton,6223.0,6683.05,6452.844508216249,6620.0,Cotton,-2.52500742875757,True
PR008557,2026-04-12,,Karnal,Mustard,5549.3,5850.15,5700.0,5650.0,Mustard,0.8849557522123894,False
PR011644,2026-06-17,MANDI046,,Maize,1809.0,2250.0,2029.44,,Corn,,False
PR009727,2026-02-27,MANDI001,Karnal,Wheat,2047.49,2355.0,2201.0,,Kanak,,False
PR009303,2026-07-31,,Fatehabad,Maize,1777.96,2087.5,1932.728585992563,2090.0,Makki,-7.524948038633348,True
PR011744,2026-01-26,MANDI013,Patiala,Basmati,1993.0,2446.88,2220.0,2183.0,Basmati,1.694915254237288,False
PR000356,2026-05-08,MANDI054,Bathinda,Mustard,5876.64,6246.35,6061.0,5650.0,mustard,7.274336283185841,False
PR001201,2026-06-14,,Ambala,Maize,1995.2,2393.92,2195.0,2090.0,Maize,5.023923444976076,False
PR011185,2026-08-01,MANDI001,Sirsa,Wheat,2283.0,2601.82,2442.0,2275.0,wheat,7.34065934065934,False
PR005730,2026-01-09,MANDI035,Hisar,Sugarcane,3321.0,3749.35,3535.15,3500.0,sugarcane,1.004285714285717,False
PR001204,2026-01-19,MANDI014,Patiala,Mustard,5307.44,,5442.04,5650.0,सरसों,-3.6807079646017704,True
PR002588,2026-02-26,MANDI035,Ferozepur,Basmati,2030.3,,2145.5984923508267,2183.0,Basmati,-1.713307725569091,True
PR010160,2026-05-14,,Fatehabad,Rice,2084.1,2571.2,2327.65,2183.0,paddy,6.626202473660105,False
PR004180,2026-06-04,MANDI005,,Sugarcane,3182.61,3629.0,3406.0,,गन्ना,,False
PR001811,2026-07-15,MANDI026,Hisar,Rice,2012.13,2351.09734484331,2181.61,2183.0,Chawal,-0.06367384333485446,True
PR008862,2026-03-20,,Hisar,Maize,1777.33,2175.98,1977.0,2090.0,Maize,-5.4066985645933014,True
PR003570,2026-08-01,MANDI022,Ludhiana,Wheat,2351.0,2924.29,2637.51,,Kanak,,False
PR010095,2026-01-07,MANDI001,Bathinda,Maize,1792.92,2086.77,1939.84,2090.0,Corn,-7.184688995215314,True
PR009455,2026-08-23,MANDI024,Patiala,Mustard,5220.34,5737.36,5478.85,5650.0,Mustard,-3.029203539823002,True
PR006750,2026-03-18,MANDI033,Ambala,Mustard,4912.11,5569.05,5240.58,5650.0,Mustard,-7.246371681415931,True
PR003053,2026-02-06,MANDI020,Hisar,Cotton,6313.2,7761.0,7037.108826286591,6620.0,Narma,6.300737557199253,False
PR009010,2026-06-28,MANDI053,Karnal,Wheat,2214.0,2448.0,2331.08,2275.0,Kanak,2.4650549450549417,False
PR008476,2026-07-15,MANDI049,Ludhiana,Wheat,2070.0,2270.03,2169.969913286424,2275.0,wheat,-4.61670710828906,True
PR006869,2026-08-28,MANDI020,Sirsa,Maize,2016.43,2156.7,2086.5622828778246,2090.0,Maize,-0.16448407283135882,True
PR002070,2026-08-23,MANDI038,Ludhiana,Cotton,,7348.99,7001.0,6620.0,Narma,5.755287009063444,False
PR008365,2026-05-27,MANDI016,,Wheat,2244.57,2609.0,,2275.0,Gehun,,False
PR008435,2026-01-09,MANDI028,Patiala,Wheat,2320.2393789162275,2534.22,2427.0,2275.0,गेहूं,6.6813186813186825,False
PR002673,2026-06-20,MANDI014,Kurukshetra,Cotton,6799.9,8310.0,7554.96,6620.0,कपास,14.123262839879155,False
PR002555,2026-07-17,,,Maize,1893.12,2339.0,2116.0,2090.0,Maize,1.244019138755981,False
PR008147,2026-05-27,MANDI034,Bathinda,Mustard,5864.86,6216.0,6040.293848586203,5650.0,सरसों,6.907855727189438,False
PR000507,2026-05-24,MANDI013,,Maize,1911.23,2290.62,2100.92,2090.0,Corn,0.5224880382775154,False
PR005719,2026-03-27,MANDI025,Ludhiana,Maize,2022.85,2522.34,2272.59,2090.0,Makka,8.736363636363643,False
PR007832,2026-04-24,MANDI031,Ludhiana,Wheat,1956.6393757219214,2334.36,2145.0,2275.0,Gehun,-5.714285714285714,True
PR003323,2026-03-03,MANDI019,Moga,Mustard,5272.0,6183.52,5727.58,5650.0,mustard,1.373097345132742,False
PR004752,2026-08-18,,,Sugarcane,3368.0,4089.69,3729.0,,गन्ना,,False
PR005325,2026-07-20,MANDI019,Kurukshetra,Rice,1923.0,2371.23,2147.1,2183.0,Rice,-1.6445258818140216,True
PR004800,2026-05-11,,Ludhiana,Maize,1921.0,2139.0,2029.98,2090.0,Maize,-2.871770334928229,True
PR005514,2026-03-12,MANDI043,Ferozepur,Cotton,5832.0,6721.24,6277.0,6620.0,cotton,-5.181268882175226,True
PR004976,2026-02-21,MANDI033,Moga,Maize,2032.0,2265.86,2149.15,,Corn,,False
PR007269,2026-06-09,MANDI046,Moga,Cotton,6406.0,6975.42,6690.89,,Kapas,,False
PR011363,2026-09-06,MANDI031,Moga,Maize,2149.0,2594.0,,2090.0,मक्का,,False
PR010719,2026-05-22,MANDI054,Jalandhar,Mustard,4988.0,5598.57,5293.0,5650.0,Mustard,-6.31858407079646,True
PR006439,2026-08-22,MANDI047,Kurukshetra,Rice,1877.0,2254.0,2065.68,,Dhaan,,False
PR007691,2026-06-24,MANDI055,Karnal,Rice,1884.11,2178.0,2031.0,,paddy,,False
PR008039,2026-03-20,MANDI042,Ambala,Cotton,,,7036.64,6620.0,Narma,6.293655589123873,False
PR005240,2026-03-12,,Karnal,Cotton,6081.0,7407.52,6744.5,6620.0,Cotton,1.880664652567976,False
PR003943,2026-05-05,MANDI002,,Maize,,2335.02,2178.5927733156095,2090.0,Makki,4.238888675388015,False
PR006709,2026-06-15,MANDI008,,Cotton,6917.487542879744,8179.54,7548.51,6620.0,cotton,14.025830815709972,False
PR006685,2026-08-09,MANDI004,Kurukshetra,Wheat,2199.0,2436.33,2317.64,,Wheat,,False
PR008705,2026-04-10,MANDI015,Kurukshetra,Mustard,5462.0,5873.14,5668.0,5650.0,Mustard,0.3185840707964602,False
PR009671,2026-08-26,MANDI045,Jalandhar,Wheat,2380.0,2530.0,2455.1,2275.0,WHEAT,7.916483516483512,False
PR000793,2026-01-09,MANDI001,Hisar,Maize,2070.0,2380.43,2225.34,,Makki,,False
PR000666,2026-05-12,MANDI054,,Mustard,5072.51,5422.0,5247.06,5650.0,Sarson,-7.131681415929196,True
PR002153,2026-05-13,MANDI010,Hisar,Rice,1869.7869067930671,2275.42,2073.0,2183.0,Chawal,-5.038937242327073,True
PR011790,2026-08-15,MANDI013,Sirsa,Wheat,1980.67,2250.09,2115.0,,GEHUN,,False
PR002030,2026-08-25,MANDI018,,Maize,2150.94,2552.528368710927,2352.0,2090.0,Maize,12.535885167464114,False
PR002983,2026-03-19,MANDI012,Karnal,Maize,2021.0,2332.6,,2090.0,Makki,,False
PR003308,2026-08-23,MANDI015,Ambala,Mustard,5401.76,5731.668793352864,5566.72,5650.0,mustard,-1.4739823008849513,True
PR011526,2026-01-13,MANDI026,Moga,Wheat,2079.52,2516.115937247271,2297.82,2275.0,wheat,1.0030769230769303,False
PR009313,2026-04-29,MANDI042,,Wheat,2179.08,2445.6,2312.0,2275.0,Kanak,1.6263736263736264,False
PR005135,2026-03-13,MANDI008,Hisar,Sugarcane,3411.81,3869.01,3640.41,3500.0,Ganna,4.011714285714282,False
PR004777,2026-01-31,MANDI045,Amritsar,Mustard,4896.466859441541,5204.36,5050.413892702856,5650.0,Sarso,-10.612143491984845,True
PR002132,2026-09-02,MANDI022,Moga,Maize,2142.85,2332.61,2237.733769433642,2090.0,Makka,7.06860140830823,False
PR001125,2026-02-23,MANDI036,Hisar,Mustard,5791.040321572948,7063.0,6427.0,5650.0,सरसों,13.75221238938053,False
PR005667,2026-08-12,MANDI006,Kurukshetra,Mustard,5333.0,6638.0,5985.0,5650.0,Sarso,5.929203539823009,False
PR002125,2026-02-16,MANDI005,Moga,Cotton,6719.827019529109,7803.0,7261.0,6620.0,cotton,9.682779456193353,False
PR007474,2026-03-22,,Kurukshetra,Maize,1781.33,1929.37,1855.35,,Makka,,False
PR001485,2026-04-20,MANDI051,,Cotton,6205.58,6862.0,6533.885359599934,6620.0,Kapas,-1.3008253836867913,True
PR008521,2026-01-11,MANDI037,Ambala,Sugarcane,3467.84,4069.45,3768.64,3500.0,Sugarcane,7.675428571428568,False
PR000452,2026-06-29,MANDI055,Ambala,Cotton,6570.0,8019.0,7294.53,6620.0,Cotton,10.189274924471295,False
PR010979,2026-04-09,MANDI003,,Wheat,2232.08,,2291.0,2275.0,Kanak,0.7032967032967032,False
PR003081,2026-03-23,MANDI042,Fatehabad,Mustard,5738.8,6889.0,6313.88,5650.0,Mustard,11.750088495575223,False
PR009394,2026-04-05,MANDI009,Amritsar,Sugarcane,3521.32,3702.65,3611.99,3500.0,sugarcane,3.1997142857142795,False
PR004904,2026-03-08,,Moga,Sugarcane,3125.0,,3466.0,3500.0,गन्ना,-0.9714285714285713,True
PR003548,2026-07-02,MANDI009,Patiala,Sugarcane,3152.57,3455.26,3303.9168825397246,3500.0,Ganne,-5.602374784579297,True
PR008923,2026-03-31,,Bathinda,Wheat,2287.0,,2498.0,2275.0,WHEAT,9.802197802197803,False
PR005954,2026-03-13,MANDI042,Kurukshetra,Rice,2280.0,2463.07,2371.72,2183.0,चावल,8.644983967017856,False
PR001271,2026-05-05,MANDI028,Amritsar,Rice,1886.94,2066.0,1976.51,2183.0,धान,-9.459001374255612,True
PR003043,2026-03-22,MANDI014,,Mustard,5471.0,5756.24,5613.58,5650.0,Mustard,-0.6446017699115056,True
PR003223,2026-06-11,MANDI052,Patiala,Sugarcane,3349.0,4086.83,3718.0,3500.0,Ganne,6.228571428571429,False
PR002310,2026-02-02,MANDI002,Kurukshetra,Wheat,2200.59,2496.93,2348.760117288686,,WHEAT,,False
PR011712,2026-05-15,MANDI051,Amritsar,Mustard,5883.0,6445.15,6164.0,5650.0,Mustard,9.097345132743364,False
PR003713,2026-02-08,MANDI004,Hisar,Mustard,5607.11,6447.0,6026.96,5650.0,सरसों,6.671858407079647,False
PR000798,2026-07-04,MANDI030,Bathinda,Sugarcane,3609.0,4369.34,3989.0752752604767,3500.0,गन्ना,13.973579293156476,False
PR002311,2026-06-10,MANDI026,Fatehabad,Mustard,5569.12,6551.0,6060.0,5650.0,सरसों,7.256637168141593,False
PR004351,2026-08-20,MANDI026,Bathinda,Cotton,6813.65,7249.46,7031.55,6620.0,कपास,6.216767371601211,False
PR008493,2026-07-07,,,Cotton,5750.32,6109.0,5929.5508361014345,6620.0,Cotton,-10.429745678226066,True
PR003437,2026-07-20,MANDI049,Hisar,Mustard,4868.07,5624.0,5246.22,,mustard,,False
PR009744,2026-05-18,MANDI024,Hisar,Cotton,6858.48,7982.0,7420.0,6620.0,Narma,12.084592145015106,False
PR002389,2026-06-29,MANDI037,Patiala,Rice,2197.0,2382.0,2289.29,2183.0,धान,4.868987631699494,False
PR005045,2026-04-07,MANDI057,Fatehabad,Cotton,,7081.0,6598.99,6620.0,cotton,-0.31737160120846253,True
PR010319,2026-07-09,MANDI041,Bathinda,Rice,2002.39,2179.0,2090.47,2183.0,चावल,-4.238662391204773,True
PR009788,2026-05-27,MANDI024,Ambala,Maize,1793.85,2124.66,1959.25,2090.0,corn,-6.255980861244019,True
PR010210,2026-07-13,MANDI041,Patiala,Wheat,2170.58,2301.8,2236.0,2275.0,गेहूं,-1.7142857142857144,True
PR007223,2026-01-19,MANDI048,,Wheat,2081.0,2261.43,2171.0,2275.0,WHEAT,-4.571428571428571,True
PR009270,2026-01-19,MANDI031,Ludhiana,Sugarcane,3206.59,3476.0,3341.49,,Ganna,,False
PR008198,2026-03-28,MANDI042,Fatehabad,Sugarcane,3401.57,3696.45,3549.01,3500.0,Ganna,1.4002857142857206,False
PR000435,2026-01-01,MANDI047,Ludhiana,Cotton,5734.0,6167.06,5950.3,6620.0,Narma,-10.116314199395768,True
PR009982,2026-07-08,MANDI025,Kurukshetra,Wheat,1955.46,2222.0,2088.945005987087,2275.0,गेहूं,-8.178241495073102,True
PR008189,2026-01-31,,Ambala,Maize,2088.12,2220.0,2154.058452170897,2090.0,Makki,3.064997711526172,False
PR003959,2026-07-01,MANDI004,Amritsar,Rice,2053.0,2482.0,2267.277682406697,2183.0,Chawal,3.860635932510162,False
PR008560,2026-03-01,MANDI002,Patiala,Sugarcane,3357.69,3540.06,3448.88,,sugarcane,,False
PR007146,2026-09-07,MANDI034,Sirsa,Wheat,2325.14,2610.0,2467.3257101551226,2275.0,Kanak,8.453877369455938,False
PR003871,2026-03-19,MANDI019,Ambala,Mustard,,6148.0,5607.0,,mustard,,False
PR005076,2026-07-27,MANDI038,Patiala,Rice,1933.0,2193.28,2063.338361229852,2183.0,Rice,-5.481522618879884,True
PR006886,2026-06-15,,Ambala,Rice,2162.25,2687.0,2424.38,,चावल,,False
PR007760,2026-03-21,MANDI049,,Mustard,5736.71,6387.7315270769195,6062.0,5650.0,Sarson,7.292035398230088,False
PR006999,2026-05-27,MANDI033,Moga,Wheat,1988.75,2474.0,2231.27,,गेहूं,,False
PR010092,2026-08-08,MANDI034,,Rice,2069.31,2395.86,2233.0,,धान,,False
PR004177,2026-01-14,MANDI030,Bathinda,Mustard,5513.84,6551.663187709396,6032.75,5650.0,Sarson,6.77433628318584,False
PR011884,2026-04-06,MANDI039,Bathinda,Sugarcane,3433.29,3813.56,3623.0,3500.0,Ganne,3.5142857142857142,False
PR008324,2026-05-11,MANDI052,Ludhiana,Maize,2178.77,2397.0,2288.08,2090.0,Maize,9.477511961722485,False
PR008742,2026-05-13,MANDI048,Bathinda,Sugarcane,,3829.995792526834,3646.93,3500.0,Ganna,4.197999999999995,False
PR007615,2026-01-01,MANDI008,,Mustard,5579.671647451536,6616.0,6097.65,5650.0,mustard,7.923008849557515,False
PR008063,2026-05-10,,Amritsar,Sugarcane,3407.0,3992.0,3699.33,3500.0,गन्ना,5.695142857142855,False
PR009005,2026-06-11,MANDI041,Karnal,Cotton,6798.0,7364.26,7081.13,6620.0,कपास,6.965709969788521,False
PR002876,2026-01-04,MANDI005,Patiala,Mustard,5631.19948807676,6985.0,6307.9312294265,5650.0,सरसों,11.644800520823011,False
PR008930,2026-01-03,MANDI042,,Mustard,5697.91,6040.0,5869.2,5650.0,Mustard,3.879646017699112,False
PR009418,2026-02-12,MANDI012,Amritsar,Cotton,6740.73,7863.3,7302.0,6620.0,cotton,10.302114803625377,False
PR007344,2026-04-13,MANDI016,Ferozepur,Basmati,1975.47,2335.1,2155.29,2183.0,Basmati,-1.269354099862576,True
PR008377,2026-08-20,MANDI019,Sirsa,Rice,1973.0,2355.0,2163.93,,Dhaan,,False
PR001507,2026-08-22,MANDI038,Jalandhar,Rice,2002.02,2192.0,2096.79,,Paddy,,False
PR008184,2026-08-03,MANDI006,,Sugarcane,3229.0,3398.0,3314.0,3500.0,गन्ना,-5.314285714285714,True
PR010013,2026-02-05,MANDI031,Hisar,Cotton,6597.25,7566.0,7081.0,6620.0,कपास,6.963746223564955,False
PR000626,2026-01-05,MANDI028,Kurukshetra,Rice,2075.6,2282.0,2179.0,2183.0,धान,-0.1832340815391663,True
PR008989,2026-07-27,MANDI049,Ferozepur,Sugarcane,3270.04,3883.79,3576.912962314387,,sugarcane,,False
PR005455,2026-08-30,MANDI045,Kurukshetra,Maize,2089.0,2565.25,2327.0,2090.0,Maize,11.339712918660288,False
PR004565,2026-01-13,MANDI054,Sirsa,Rice,1993.77,2205.0,2099.51,2183.0,Chawal,-3.824553366926238,True
PR006508,2026-06-17,MANDI026,,Mustard,4939.0,5581.89,5260.44,5650.0,Sarson,-6.894867256637176,True
PR006237,2026-09-05,MANDI017,,Basmati,2203.03,2740.33,2472.0,2183.0,Basmati,13.238662391204764,False
PR004874,2026-04-23,MANDI022,Bathinda,Mustard,5168.9,5851.0,5510.0,5650.0,Sarso,-2.47787610619469,True
PR006671,2026-05-13,MANDI041,Kurukshetra,Sugarcane,3289.2,3630.0,3459.52,3500.0,गन्ना,-1.156571428571429,True
PR011202,2026-05-04,MANDI040,Karnal,Rice,1922.21,2343.0,2132.79,,Dhaan,,False
PR010522,2026-07-20,,Ludhiana,Rice,2286.0,2449.31,2367.7356029661933,2183.0,चावल,8.462464634273626,False
PR002363,2026-01-04,MANDI026,Ferozepur,Mustard,5557.621357002578,6518.0,6037.59,5650.0,mustard,6.860000000000002,False
PR008811,2026-07-19,MANDI034,Karnal,Rice,1875.31,2330.0,2103.0,2183.0,धान,-3.664681630783326,True
PR010888,2026-03-14,MANDI046,Ambala,Mustard,5069.91,6115.0,5592.63,,Sarso,,False
PR001207,2026-08-30,,Amritsar,Wheat,2370.0,2609.8,2489.9,2275.0,GEHUN,9.44615384615385,False
PR005987,2026-08-15,MANDI055,Sirsa,Sugarcane,3168.05,3830.82,3499.44,3500.0,Sugarcane,-0.01599999999999844,True
PR000350,2026-08-12,MANDI029,Ferozepur,Mustard,5036.24,5723.0,5379.51,5650.0,Mustard,-4.78743362831858,True
PR009645,2026-01-09,MANDI038,,Rice,1912.0,2038.75,1975.25,2183.0,Dhaan,-9.516720109940449,True
PR006482,2026-03-25,MANDI049,Jalandhar,Cotton,6735.651610120605,7718.0,7227.0,6620.0,cotton,9.169184290030213,False
PR009141,2026-03-14,MANDI003,Karnal,Wheat,2383.0,2690.24,2536.66,2275.0,WHEAT,11.501538461538455,False
PR000762,2026-06-24,MANDI024,,Sugarcane,3034.97,3606.764288032432,3320.87,3500.0,गन्ना,-5.118000000000003,True
PR008429,2026-06-26,MANDI031,Ludhiana,Mustard,5408.0,5989.09,5698.76,5650.0,Mustard,0.8630088495575261,False
PR002485,2026-01-03,MANDI020,Ferozepur,Mustard,5893.8,,6238.51,5650.0,mustard,10.41610619469027,False
PR010325,2026-04-08,MANDI040,Amritsar,Rice,2077.56,2555.377949786156,2316.0,2183.0,Paddy,6.092533211177279,False
PR000821,2026-07-06,MANDI012,Ludhiana,Wheat,2136.15,2594.0,2364.89,,GEHUN,,False
PR003354,2026-04-20,MANDI038,Karnal,Sugarcane,3091.0,3300.83,3196.15,,Ganna,,False
PR001711,2026-03-29,,Ludhiana,Sugarcane,3385.43,3749.31,3567.370160735434,3500.0,Ganne,1.9248617352981197,False
PR003073,2026-03-23,,Kurukshetra,Cotton,5947.0,6556.0,6251.75,6620.0,Cotton,-5.562688821752266,True
PR003915,2026-02-12,MANDI004,Ambala,Mustard,,5912.0,5533.62,5650.0,mustard,-2.0598230088495595,True
PR011448,2026-08-06,MANDI042,,Cotton,5716.44,7095.27,6405.85,,Cotton,,False
PR003564,2026-04-26,MANDI015,Fatehabad,Maize,,2334.0,2115.0,,मक्का,,False
PR007360,2026-02-23,MANDI033,Hisar,Mustard,5614.0,6851.0,6232.37,5650.0,Sarso,10.307433628318583,False
PR001064,2026-08-30,MANDI032,Hisar,Wheat,2127.26,2540.0,2333.5,2275.0,WHEAT,2.571428571428571,False
PR008766,2026-08-07,MANDI040,Sirsa,Rice,2255.903205740839,2442.29,2349.1,2183.0,Dhaan,7.608795235913876,False
PR005079,2026-06-23,MANDI024,Ludhiana,Sugarcane,3577.0,4269.0,3922.96,3500.0,गन्ना,12.08457142857143,False
PR000154,2026-04-08,MANDI001,Ferozepur,Mustard,4952.0,5910.21,5431.35,5650.0,Sarson,-3.8699115044247723,True
PR005129,2026-01-24,MANDI041,Ferozepur,Wheat,2280.0,2595.92,,2275.0,गेहूं,,False
PR008808,2026-06-27,MANDI016,Karnal,Wheat,2178.0,2596.86,2387.64,2275.0,GEHUN,4.951208791208785,False
