quantity_raw_numeric,arrival_quantity_qtl,unit_clean,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_raw,data_quality_flag
162.44,162.44,QTL,ARR0002860,2026-08-25,MANDI038,Rice,,16244.0,KG,90.0,धान,OK
245.43,245.43,QTL,,2026-04-06,MANDI008,Wheat,Pusa-1121,24.543,T,116.0,Kanak,OK
36.39,36.39,QTL,ARR0012382,2026-06-29,MANDI011,Mustard,Hybrid,3.6390000000000002,Tonnes,,Sarso,OK
311.7,311.7,QTL,ARR0011204,2026-03-10,MANDI045,Maize,PBW-343,31170.0,kg,,Corn,OK
461.3,461.3,QTL,ARR0005655,2026-01-09,MANDI025,Rice,Premium,46.13,tonnes,124.0,Paddy,OK
160.01,160.01,QTL,ARR0023591,2026-05-18,MANDI039,Cotton,HD-2967,160.01,Qtl,50.0,Cotton,OK
333.41,333.41,QTL,ARR0022554,2026-03-11,MANDI055,Rice,Hybrid,33341.0,KG,24.0,चावल,OK
393.63,393.63,QTL,ARR0024390,2026-05-08,MANDI042,Basmati,,39363.0,kg,7.0,Basmati,OK
394.35,394.35,QTL,ARR0008952,2026-04-25,MANDI002,Sugarcane,Pusa-1121,394.35,Qtl,89.0,sugarcane,OK
408.09,408.09,QTL,ARR0013573,2026-06-08,MANDI015,Sugarcane,Hybrid,408.09 qtl,,6.0,Ganne,OK
252.05,252.05,QTL,ARR0023352,2026-06-06,MANDI044,Wheat,,25.205000000000002,T,6.0,Gehun,OK
388.22,388.22,QTL,ARR0004259,2026-07-10,MANDI012,Cotton,,38822.0,kg,22.0,Cotton,OK
38.59,38.59,QTL,ARR0024540,2026-06-14,MANDI035,Sugarcane,HD-2967,38.59,Quintals,,Ganne,OK
331.76,331.76,QTL,ARR0012558,2026-08-21,MANDI034,Cotton,Premium,"33,176.0 KG",,7.0,कपास,OK
-2.1771000000000003,-2.1771000000000003,QTL,ARR0013252,2026-07-30,MANDI003,Cotton,HD-2967,-217.71,KG,93.0,Narma,OK
-388.99,-388.99,QTL,ARR0012739,2026-07-30,MANDI045,Rice,,-388.99,Qtl,,Dhaan,OK
18.99,18.99,QTL,ARR0024633,2026-03-13,MANDI011,Rice,PBW-343,18.99 qtl,,23.0,Chawal,OK
480.16,480.16,QTL,ARR0016432,2026-02-19,MANDI027,Cotton,Premium,480.16,quintal,128.0,कपास,OK
435.59,435.59,QTL,ARR0001973,2026-01-08,MANDI040,Mustard,PBW-343,43559.0,Kgs,115.0,Sarson,OK
292.19,292.19,QTL,ARR0019423,2026-01-31,MANDI039,Mustard,Premium,29.219,Tonnes,148.0,Sarso,OK
459.87,459.87,QTL,ARR0018095,2026-06-03,MANDI017,Rice,HD-2967,"45,987.0 KG",,104.0,paddy,OK
123.85999999999999,123.85999999999999,QTL,ARR0002502,2026-06-23,MANDI041,Rice,Premium,12.386,T,63.0,Dhaan,OK
10.84,10.84,QTL,ARR0020339,2026-03-31,MANDI028,Mustard,PBW-343,1084.0,Kilo,127.0,Sarson,OK
258.79,258.79,QTL,ARR0007666,2026-07-31,MANDI053,Wheat,,258.79,qtl,69.0,Gehun,OK
481.46,481.46,QTL,ARR0000753,2026-07-11,MANDI008,Wheat,Pusa-1121,48146.0,Kilo,36.0,WHEAT,OK
41.35,41.35,QTL,ARR0009620,2026-07-19,MANDI017,Maize,PBW-343,41.35,qtl,33.0,Maize,OK
355.78,355.78,QTL,ARR0004038,2026-07-14,MANDI040,Rice,PBW-343,355.78,Quintals,69.0,धान,OK
-0.3457,-0.3457,QTL,ARR0003704,2026-01-01,MANDI010,Cotton,Premium,-34.57,KG,7.0,कपास,OK
341.77,341.77,QTL,ARR0008822,2026-06-20,MANDI043,Mustard,Hybrid,341.77 qtl,,31.0,Mustard,OK
293.36,293.36,QTL,ARR0005546,2026-09-05,MANDI014,Wheat,PBW-343,"29,336.0 KG",,137.0,Wheat,OK
407.2,407.2,QTL,ARR0014760,2026-01-20,MANDI047,Maize,Pusa-1121,40.72,MT,,मक्का,OK
491.69,491.69,QTL,ARR0008484,2026-04-09,MANDI039,Sugarcane,Pusa-1121,49169.0,KGS,63.0,sugarcane,OK
225.72,225.72,QTL,ARR0007108,2026-02-28,MANDI055,Maize,PBW-343,22.572,T,108.0,corn,OK
176.92,176.92,QTL,ARR0000675,2026-07-02,MANDI050,Cotton,HD-2967,176.92,qtl,12.0,Narma,OK
178.87,178.87,QTL,ARR0005515,2026-02-24,MANDI054,Mustard,,178.87,Qtl,70.0,Sarso,OK
408.7099999999999,408.7099999999999,QTL,ARR0023195,2026-05-01,MANDI036,Mustard,Premium,40.870999999999995,MT,136.0,सरसों,OK
155.42,155.42,QTL,ARR0008616,2026-01-20,MANDI004,Mustard,Local,155.42,qtl,147.0,Sarso,OK
109.59,109.59,QTL,ARR0011388,2026-06-08,MANDI016,Mustard,Pusa-1121,"10,959.0 KG",,40.0,सरसों,OK
392.28,392.28,QTL,ARR0009854,2026-02-06,MANDI011,Maize,HD-2967,"39,228.0 KG",,136.0,Makka,OK
171.5,171.5,QTL,ARR0024014,2026-04-21,MANDI017,Sugarcane,Hybrid,17.15,T,73.0,Ganne,OK
189.87,189.87,QTL,ARR0006483,2026-04-29,MANDI034,Sugarcane,,189.87,Qtl,93.0,गन्ना,OK
276.65,276.65,QTL,ARR0020999,2026-08-29,MANDI013,Cotton,Pusa-1121,276.65 qtl,,73.0,कपास,OK
447.07,447.07,QTL,ARR0003190,2026-08-09,MANDI027,Mustard,,44.707,MT,109.0,mustard,OK
415.6,415.6,QTL,ARR0013399,2026-04-05,MANDI045,Wheat,Premium,415.6,Q,43.0,गेहूं,OK
56.8,56.8,QTL,ARR0018530,2026-08-31,MANDI008,Cotton,,"5,680.0 KG",,108.0,Kapas,OK
10.57,10.57,QTL,ARR0005184,2026-02-11,MANDI026,Wheat,Local,1.057,MT,,wheat,OK
355.5,355.5,QTL,ARR0023040,2026-02-19,MANDI038,Cotton,PBW-343,355.5,Qtl,18.0,Cotton,OK
296.79,296.79,QTL,ARR0010762,2026-03-07,MANDI038,Cotton,Pusa-1121,29679.000000000004,Kgs,140.0,Narma,OK
-322.05,-322.05,QTL,ARR0022839,2026-07-06,MANDI024,Wheat,Premium,-322.05,Qtl,59.0,GEHUN,OK
370.63,370.63,QTL,ARR0000200,2026-03-26,MANDI031,Wheat,,37.063,tonnes,117.0,गेहूं,OK
71.58,71.58,QTL,ARR0018054,2026-02-03,MANDI021,Cotton,,71.58,quintal,126.0,cotton,OK
348.56,348.56,QTL,ARR0021355,2026-01-07,MANDI053,Sugarcane,Local,34856.0,Kilo,8.0,Ganna,OK
222.33,222.33,QTL,ARR0009384,2026-05-12,MANDI038,Rice,Premium,222.33 qtl,,141.0,paddy,OK
229.36,229.36,QTL,ARR0008050,2026-04-27,MANDI022,Wheat,,22936.0,KG,107.0,Kanak,OK
188.28,188.28,QTL,ARR0016904,2026-08-26,MANDI021,Cotton,Pusa-1121,"18,828.0 KG",,149.0,Kapas,OK
133.21,133.21,QTL,ARR0021340,2026-03-10,MANDI021,Wheat,HD-2967,13321.0,Kilo,77.0,Wheat,OK
488.38,488.38,QTL,ARR0013462,2026-05-27,MANDI035,Mustard,Local,48838.0,KGS,102.0,सरसों,OK
32.26,32.26,QTL,ARR0013518,2026-08-03,MANDI024,Wheat,Local,32.26,qtl,22.0,WHEAT,OK
310.12,310.12,QTL,ARR0022679,2026-06-22,MANDI022,Rice,Premium,310.12,Q,,Rice,OK
302.91,302.91,QTL,ARR0021328,2026-06-17,MANDI011,Rice,HD-2967,30.291000000000004,Tonnes,87.0,Rice,OK
403.88,403.88,QTL,ARR0002215,2026-06-21,MANDI018,Mustard,PBW-343,"40,388.0 KG",,14.0,mustard,OK
201.02,201.02,QTL,ARR0021259,2026-03-07,MANDI036,Wheat,Pusa-1121,201.02,Qtl,130.0,wheat,OK
269.64,269.64,QTL,ARR0008961,2026-06-03,MANDI004,Mustard,Hybrid,269.64,qtl,19.0,Mustard,OK
164.03,164.03,QTL,ARR0012533,2026-08-28,MANDI015,Mustard,Local,164.03,Q,36.0,सरसों,OK
103.01,103.01,QTL,ARR0005019,2026-07-16,MANDI048,Mustard,Local,103.01,Qtl,66.0,Mustard,OK
178.15,178.15,QTL,ARR0021299,2026-07-23,MANDI050,Mustard,Premium,"17,815.0 KG",,113.0,mustard,OK
22.489999999999995,22.489999999999995,QTL,ARR0014712,2026-02-24,MANDI041,Wheat,PBW-343,2.2489999999999997,MT,63.0,Wheat,OK
227.28000000000003,227.28000000000003,QTL,ARR0018335,2026-01-29,MANDI028,Maize,Pusa-1121,22.728,MT,20.0,Makki,OK
231.48,231.48,QTL,ARR0006137,2026-06-04,MANDI048,Maize,PBW-343,23.148,tonnes,47.0,Makki,OK
412.93999999999994,412.93999999999994,QTL,,2026-05-19,MANDI023,Sugarcane,PBW-343,41.294,T,128.0,Sugarcane,OK
463.53,463.53,QTL,ARR0021669,2026-06-20,MANDI012,Maize,Hybrid,46353.0,Kgs,137.0,Makka,OK
257.08,257.08,QTL,ARR0003712,2026-07-02,MANDI057,Wheat,Premium,257.08,quintal,,Kanak,OK
440.88,440.88,QTL,ARR0001924,2026-06-06,MANDI054,Basmati,HD-2967,440.88,Quintals,,Basmati,OK
18.55,18.55,QTL,ARR0023382,2026-04-03,MANDI013,Wheat,Premium,1855.0,kg,74.0,WHEAT,OK
120.76,120.76,QTL,ARR0024128,2026-03-24,MANDI027,Maize,HD-2967,120.76 qtl,,64.0,Makka,OK
496.52,496.52,QTL,ARR0006109,2026-07-15,MANDI039,Rice,Local,496.52 qtl,,115.0,Paddy,OK
349.75,349.75,QTL,ARR0012814,2026-05-07,MANDI024,Sugarcane,Hybrid,34975.0,kg,7.0,Ganne,OK
496.4,496.4,QTL,ARR0005571,2026-08-28,MANDI053,Wheat,,49.64,tonnes,115.0,Gehun,OK
244.85,244.85,QTL,ARR0020401,2026-08-13,MANDI021,Mustard,Local,24485.0,KG,71.0,Sarso,OK
-240.18,-240.18,QTL,ARR0011080,2026-01-14,MANDI030,Rice,PBW-343,-240.18,Qtl,141.0,धान,OK
357.81,357.81,QTL,ARR0016547,2026-06-26,MANDI040,Sugarcane,,357.81,qtl,46.0,sugarcane,OK
436.14,436.14,QTL,ARR0017342,2026-08-08,MANDI012,Rice,Pusa-1121,43.614,T,83.0,धान,OK
11.55,11.55,QTL,ARR0022098,2026-04-16,MANDI048,Rice,Hybrid,11.55,Qtl,72.0,धान,OK
152.13,152.13,QTL,ARR0021088,2026-06-02,MANDI041,Mustard,,15.213,T,40.0,Sarson,OK
498.07,498.07,QTL,ARR0003046,2026-08-05,MANDI012,Cotton,Pusa-1121,49807.0,Kgs,97.0,Cotton,OK
463.12,463.12,QTL,ARR0015533,2026-06-26,MANDI055,Maize,Pusa-1121,463.12,Quintals,,Corn,OK
230.67,230.67,QTL,ARR0020782,2026-06-01,MANDI021,Rice,HD-2967,230.67,Qtl,76.0,धान,OK
55.88,55.88,QTL,ARR0008024,2026-01-11,MANDI029,Rice,Local,55.88 qtl,,16.0,Chawal,OK
406.41,406.41,QTL,ARR0006965,2026-02-09,MANDI015,Basmati,Premium,40641.0,kg,149.0,Basmati,OK
195.69,195.69,QTL,ARR0002409,2026-06-11,MANDI001,Cotton,Local,19.569,tonnes,38.0,Narma,OK
260.7,260.7,QTL,ARR0006420,2026-06-08,MANDI023,Rice,Local,260.7,Q,96.0,धान,OK
19.27,19.27,QTL,ARR0007794,2026-06-06,MANDI012,Maize,,19.27 qtl,,147.0,मक्का,OK
223.59000000000003,223.59000000000003,QTL,ARR0016831,2026-07-23,MANDI009,Rice,Local,22.359,Tonnes,71.0,चावल,OK
20.309999999999995,20.309999999999995,QTL,ARR0024611,2026-03-27,MANDI053,Mustard,HD-2967,2.0309999999999997,tonnes,45.0,Sarso,OK
379.42999999999995,379.42999999999995,QTL,ARR0012843,2026-03-01,MANDI042,Rice,Pusa-1121,37.943,MT,128.0,चावल,OK
279.57,279.57,QTL,ARR0002056,2026-04-18,MANDI048,Sugarcane,Premium,27.957,tonnes,103.0,Sugarcane,OK
-362.66,-362.66,QTL,ARR0020089,2026-07-07,MANDI041,Mustard,PBW-343,-362.66,Qtl,51.0,Mustard,OK
446.81,446.81,QTL,ARR0011027,2026-05-20,MANDI024,Maize,Premium,446.81,qtl,71.0,मक्का,OK
253.13,253.13,QTL,ARR0015396,2026-05-20,MANDI051,Sugarcane,PBW-343,"25,313.0 KG",,86.0,sugarcane,OK
218.99,218.99,QTL,ARR0007269,2026-01-21,MANDI053,Maize,Premium,218.99,qtl,146.0,मक्का,OK
56.54,56.54,QTL,ARR0014557,2026-07-25,MANDI047,Sugarcane,Local,5.654,tonnes,65.0,Ganne,OK
375.15,375.15,QTL,ARR0022876,2026-08-13,MANDI052,Maize,PBW-343,375.15,Qtl,83.0,Makki,OK
156.85,156.85,QTL,ARR0003097,2026-02-03,MANDI018,Mustard,PBW-343,156.85,Q,12.0,Mustard,OK
279.66,279.66,QTL,ARR0004700,2026-07-20,MANDI052,Sugarcane,PBW-343,27.966,Tonnes,13.0,sugarcane,OK
491.42,491.42,QTL,ARR0022023,2026-08-31,MANDI014,Mustard,Local,491.42,quintal,72.0,mustard,OK
403.87,403.87,QTL,ARR0008608,2026-08-04,MANDI014,Rice,Pusa-1121,403.87,Quintals,115.0,धान,OK
418.53999999999996,418.53999999999996,QTL,ARR0021026,2026-07-19,MANDI018,Rice,HD-2967,41.854,tonnes,147.0,Chawal,OK
254.12,254.12,QTL,ARR0008158,2026-05-08,MANDI010,Rice,PBW-343,25.412,tonnes,47.0,चावल,OK
131.99,131.99,QTL,ARR0004933,2026-05-22,MANDI019,Wheat,PBW-343,131.99,Q,47.0,Wheat,OK
181.15000000000003,181.15000000000003,QTL,ARR0010220,2026-04-14,MANDI011,Maize,HD-2967,18.115000000000002,tonnes,11.0,corn,OK
324.04,324.04,QTL,ARR0017103,2026-03-14,MANDI042,Basmati,Local,"32,404.000000000004 KG",,121.0,Basmati,OK
407.56,407.56,QTL,ARR0005077,2026-05-16,MANDI030,Maize,Hybrid,407.56,quintal,118.0,मक्का,OK
75.22,75.22,QTL,ARR0006915,2026-06-29,MANDI017,Mustard,PBW-343,7.522,tonnes,115.0,Sarson,OK
31.8,31.8,QTL,ARR0022385,2026-08-06,MANDI026,Mustard,PBW-343,3.18,Tonnes,63.0,Sarso,OK
157.97,157.97,QTL,ARR0009730,2026-08-28,MANDI047,Rice,PBW-343,15.797,Tonnes,47.0,चावल,OK
350.32,350.32,QTL,ARR0005100,2026-05-16,MANDI051,Maize,Premium,350.32,quintal,87.0,Makka,OK
65.37,65.37,QTL,ARR0021334,2026-01-27,MANDI053,Maize,Premium,"6,537.0 KG",,71.0,Makka,OK
209.82,209.82,QTL,ARR0007338,2026-03-17,MANDI048,Rice,Local,209.82,Qtl,,चावल,OK
370.98,370.98,QTL,ARR0016170,2026-06-24,MANDI032,Rice,HD-2967,370.98 qtl,,,Paddy,OK
59.51,59.51,QTL,ARR0013792,2026-04-01,MANDI049,Rice,PBW-343,5951.0,Kilo,145.0,धान,OK
29.35,29.35,QTL,ARR0007917,2026-09-06,MANDI007,Sugarcane,Hybrid,29.35,Quintals,130.0,गन्ना,OK
416.68,416.68,QTL,ARR0007919,2026-07-27,MANDI023,Wheat,Local,41668.0,KG,139.0,Gehun,OK
492.8,492.8,QTL,ARR0016589,2026-02-10,MANDI009,Rice,Premium,49280.0,KG,44.0,paddy,OK
464.41,464.41,QTL,ARR0022064,2026-08-06,MANDI004,Sugarcane,PBW-343,"46,441.0 KG",,138.0,sugarcane,OK
294.27,294.27,QTL,ARR0013197,2026-05-07,MANDI006,Maize,Hybrid,294.27,Quintals,,Corn,OK
-3.4837000000000002,-3.4837000000000002,QTL,ARR0012899,2026-03-15,MANDI029,Rice,Pusa-1121,-348.37,KG,127.0,paddy,OK
174.81,174.81,QTL,ARR0024644,2026-05-04,MANDI009,Mustard,Pusa-1121,174.81,qtl,64.0,mustard,OK
-2.2044,-2.2044,QTL,ARR0022381,2026-02-04,MANDI001,Maize,Hybrid,-220.44,KG,121.0,Corn,OK
-491.65,-491.65,QTL,ARR0009914,2026-04-07,MANDI020,Wheat,Premium,-491.65,Qtl,18.0,Kanak,OK
184.97,184.97,QTL,ARR0005461,2026-05-11,MANDI002,Cotton,,18497.0,KGS,74.0,Cotton,OK
222.78,222.78,QTL,ARR0002436,2026-06-24,MANDI009,Mustard,Pusa-1121,222.78 qtl,,92.0,सरसों,OK
280.64,280.64,QTL,ARR0009151,2026-07-05,MANDI045,Wheat,HD-2967,28064.0,Kgs,25.0,Kanak,OK
243.94,243.94,QTL,ARR0011489,2026-03-14,MANDI047,Maize,Local,"24,394.0 KG",,125.0,Maize,OK
301.81,301.81,QTL,ARR0021080,2026-03-22,MANDI030,Cotton,Local,301.81,Quintals,77.0,cotton,OK
185.74,185.74,QTL,ARR0007827,2026-04-23,MANDI004,Wheat,Local,"18,574.0 KG",,16.0,Gehun,OK
264.58,264.58,QTL,ARR0016426,2026-01-07,MANDI030,Rice,Pusa-1121,26458.0,KG,55.0,Paddy,OK
214.42,214.42,QTL,ARR0004346,2026-06-02,MANDI008,Cotton,Premium,214.42,Qtl,133.0,Narma,OK
146.35,146.35,QTL,ARR0022927,2026-01-12,MANDI037,Mustard,Pusa-1121,14635.0,KGS,,mustard,OK
330.86,330.86,QTL,ARR0011833,2026-08-06,MANDI034,Mustard,Local,330.86,qtl,,Sarso,OK
38.59,38.59,QTL,ARR0005654,2026-02-21,MANDI017,Wheat,,38.59 qtl,,,Kanak,OK
421.22,421.22,QTL,ARR0023895,2026-01-15,MANDI057,Maize,Local,42.122,T,14.0,Makka,OK
78.01,78.01,QTL,ARR0015493,2026-03-28,MANDI028,Mustard,,78.01 qtl,,145.0,सरसों,OK
314.65,314.65,QTL,ARR0024282,2026-03-13,MANDI015,Mustard,Hybrid,314.65,Q,100.0,सरसों,OK
189.73,189.73,QTL,ARR0009721,2026-04-22,MANDI021,Cotton,Hybrid,18973.0,KGS,,Cotton,OK
174.98,174.98,QTL,ARR0010629,2026-01-04,MANDI054,Mustard,HD-2967,174.98,qtl,59.0,Sarso,OK
162.34,162.34,QTL,ARR0013298,2026-06-14,MANDI049,Rice,Local,162.34 qtl,,6.0,Paddy,OK
278.17,278.17,QTL,ARR0000284,2026-06-22,MANDI016,Wheat,Pusa-1121,27817.0,kg,,Gehun,OK
72.06,72.06,QTL,ARR0004654,2026-01-07,MANDI028,Rice,Local,7206.0,KG,114.0,Chawal,OK
284.89,284.89,QTL,ARR0006036,2026-04-30,MANDI007,Maize,Pusa-1121,284.89,Qtl,140.0,मक्का,OK
329.87,329.87,QTL,ARR0013682,2026-04-26,MANDI033,Basmati,HD-2967,329.87,quintal,84.0,Basmati,OK
403.47,403.47,QTL,ARR0011616,2026-06-22,MANDI020,Sugarcane,PBW-343,403.47 qtl,,,Sugarcane,OK
327.86,327.86,QTL,ARR0001511,2026-03-21,MANDI015,Sugarcane,Local,32.786,tonnes,145.0,गन्ना,OK
306.29,306.29,QTL,ARR0010924,2026-03-30,MANDI042,Maize,Hybrid,30.629,Tonnes,118.0,Makka,OK
43.45,43.45,QTL,ARR0004580,2026-03-03,MANDI052,Basmati,Hybrid,4.345000000000001,Tonnes,39.0,Basmati,OK
200.62,200.62,QTL,ARR0017060,2026-06-12,MANDI057,Wheat,PBW-343,20.062,tonnes,,गेहूं,OK
461.33,461.33,QTL,ARR0021804,2026-08-06,MANDI008,Sugarcane,PBW-343,46133.0,kg,141.0,Sugarcane,OK
329.51,329.51,QTL,ARR0008981,2026-02-02,MANDI009,Sugarcane,HD-2967,32951.0,KG,114.0,Sugarcane,OK
114.91,114.91,QTL,ARR0001423,2026-08-12,MANDI038,Sugarcane,Local,11491.0,kg,65.0,sugarcane,OK
114.66,114.66,QTL,ARR0019434,2026-07-25,MANDI039,Maize,,114.66 qtl,,145.0,Maize,OK
325.0,325.0,QTL,ARR0023481,2026-01-24,MANDI025,Wheat,Premium,325.0,qtl,84.0,WHEAT,OK
425.69000000000005,425.69000000000005,QTL,,2026-02-12,MANDI014,Cotton,,42.569,MT,63.0,Kapas,OK
488.26,488.26,QTL,ARR0011243,2026-05-21,MANDI039,Rice,Local,"48,826.0 KG",,28.0,Chawal,OK
356.9,356.9,QTL,ARR0019074,2026-01-15,MANDI011,Maize,Local,356.9,Q,27.0,Maize,OK
288.86,288.86,QTL,ARR0006528,2026-03-11,MANDI018,Rice,PBW-343,288.86 qtl,,32.0,Chawal,OK
343.8,343.8,QTL,ARR0015957,2026-04-17,MANDI022,Wheat,,343.8,Qtl,96.0,Gehun,OK
444.42,444.42,QTL,ARR0010698,2026-02-09,MANDI029,Mustard,Hybrid,444.42,quintal,30.0,Sarso,OK
310.43,310.43,QTL,ARR0022312,2026-03-16,MANDI045,Rice,Pusa-1121,310.43,quintal,80.0,Dhaan,OK
265.05,265.05,QTL,ARR0022980,2026-08-11,MANDI048,Sugarcane,HD-2967,265.05,Q,137.0,गन्ना,OK
365.7,365.7,QTL,ARR0002360,2026-08-07,MANDI032,Rice,HD-2967,365.7 qtl,,66.0,paddy,OK
72.85,72.85,QTL,ARR0002158,2026-04-24,MANDI013,Maize,Local,7.284999999999999,MT,,Makka,OK
67.75,67.75,QTL,ARR0006441,2026-05-31,MANDI045,Maize,Pusa-1121,67.75,Quintals,93.0,Maize,OK
196.87,196.87,QTL,ARR0023690,2026-04-26,MANDI012,Sugarcane,HD-2967,196.87 qtl,,,गन्ना,OK
499.41,499.41,QTL,,2026-07-10,MANDI036,Mustard,PBW-343,49.941,T,8.0,Sarson,OK
416.66,416.66,QTL,ARR0023480,2026-05-08,MANDI035,Rice,Hybrid,416.66,Q,86.0,Rice,OK
417.55,417.55,QTL,ARR0006353,2026-03-07,MANDI019,Mustard,Pusa-1121,41.755,T,25.0,Mustard,OK
146.05,146.05,QTL,ARR0014875,2026-03-02,MANDI012,Wheat,Premium,146.05 qtl,,129.0,WHEAT,OK
46.72,46.72,QTL,ARR0023428,2026-08-15,MANDI002,Rice,Premium,46.72 qtl,,57.0,चावल,OK
398.4,398.4,QTL,ARR0005054,2026-08-10,MANDI017,Sugarcane,Hybrid,398.4,quintal,90.0,Ganna,OK
272.51,272.51,QTL,ARR0003411,2026-06-22,MANDI051,Rice,PBW-343,27251.0,KGS,67.0,Dhaan,OK
463.68,463.68,QTL,ARR0023999,2026-07-15,MANDI040,Wheat,PBW-343,46.368,T,,Kanak,OK
332.55,332.55,QTL,ARR0004472,2026-03-22,MANDI004,Wheat,,332.55,qtl,,Wheat,OK
173.59000000000003,173.59000000000003,QTL,ARR0001348,2026-04-05,MANDI036,Cotton,Pusa-1121,17.359,MT,5.0,Cotton,OK
230.94,230.94,QTL,ARR0020572,2026-06-27,MANDI056,Wheat,,"23,094.0 KG",,34.0,wheat,OK
488.44,488.44,QTL,ARR0021537,2026-02-03,MANDI003,Maize,PBW-343,48.844,T,67.0,Makka,OK
114.36,114.36,QTL,ARR0008138,2026-08-27,MANDI033,Wheat,,114.36,qtl,17.0,wheat,OK
134.07,134.07,QTL,ARR0002141,2026-05-11,MANDI022,Mustard,PBW-343,"13,407.0 KG",,112.0,Mustard,OK
231.61,231.61,QTL,ARR0017898,2026-08-15,MANDI043,Rice,,231.61,Qtl,114.0,धान,OK
493.5899999999999,493.5899999999999,QTL,ARR0013746,2026-04-20,MANDI028,Rice,HD-2967,49.358999999999995,MT,42.0,paddy,OK
170.15,170.15,QTL,ARR0004102,2026-05-07,MANDI051,Maize,Premium,170.15,Q,44.0,Maize,OK
296.14,296.14,QTL,ARR0019081,2026-05-06,MANDI003,Rice,,29614.0,KG,,Paddy,OK
28.11,28.11,QTL,ARR0010825,2026-03-24,MANDI012,Cotton,HD-2967,2811.0,Kgs,138.0,कपास,OK
254.08,254.08,QTL,,2026-03-18,MANDI026,Wheat,HD-2967,254.08,Quintals,,WHEAT,OK
430.92,430.92,QTL,ARR0021816,2026-06-01,MANDI037,Rice,Premium,43092.0,Kgs,34.0,Paddy,OK
151.6,151.6,QTL,ARR0005712,2026-08-12,MANDI024,Rice,PBW-343,"15,160.0 KG",,62.0,चावल,OK
232.0,232.0,QTL,ARR0004192,2026-05-14,MANDI009,Wheat,Pusa-1121,23200.0,KG,74.0,गेहूं,OK
395.12,395.12,QTL,ARR0009713,2026-04-17,MANDI005,Cotton,Pusa-1121,39512.0,Kgs,47.0,Cotton,OK
416.11,416.11,QTL,ARR0005529,2026-06-18,MANDI016,Maize,Local,416.11 qtl,,,Corn,OK
184.31,184.31,QTL,ARR0015740,2026-03-19,MANDI044,Rice,HD-2967,"18,431.0 KG",,,Dhaan,OK
362.65,362.65,QTL,ARR0001816,2026-01-28,MANDI016,Cotton,Pusa-1121,362.65 qtl,,64.0,Narma,OK
153.24,153.24,QTL,ARR0009321,2026-09-08,MANDI046,Rice,,15324.0,KG,,धान,OK
351.75,351.75,QTL,ARR0003211,2026-08-15,MANDI029,Wheat,PBW-343,35.175,MT,98.0,wheat,OK
362.12,362.12,QTL,ARR0014236,2026-01-24,MANDI035,Wheat,PBW-343,36.212,MT,14.0,गेहूं,OK
283.98,283.98,QTL,ARR0007307,2026-03-06,MANDI056,Mustard,Hybrid,283.98,Q,138.0,सरसों,OK
-4.8758,-4.8758,QTL,ARR0023057,2026-03-03,MANDI043,Maize,Premium,-487.58,KG,136.0,Corn,OK
217.11,217.11,QTL,ARR0020032,2026-08-11,MANDI005,Maize,Premium,21.711000000000002,Tonnes,,मक्का,OK
333.57,333.57,QTL,ARR0006934,2026-08-29,MANDI036,Mustard,,333.57,quintal,150.0,Mustard,OK
424.52,424.52,QTL,ARR0014418,2026-02-01,MANDI054,Sugarcane,Hybrid,424.52,quintal,107.0,Sugarcane,OK
205.46,205.46,QTL,ARR0013062,2026-07-19,MANDI017,Rice,,"20,546.0 KG",,69.0,Rice,OK
326.93,326.93,QTL,ARR0015863,2026-04-16,MANDI041,Sugarcane,Premium,326.93,quintal,103.0,Sugarcane,OK
255.88,255.88,QTL,ARR0003114,2026-01-02,MANDI033,Maize,PBW-343,255.88,Quintals,120.0,Makka,OK
186.11,186.11,QTL,ARR0005043,2026-03-10,MANDI034,Maize,Hybrid,18.611,tonnes,,मक्का,OK
392.08,392.08,QTL,ARR0008655,2026-02-15,MANDI025,Mustard,HD-2967,"39,208.0 KG",,74.0,Sarso,OK
142.27,142.27,QTL,ARR0000867,2026-08-20,MANDI025,Wheat,Premium,14227.000000000002,KG,67.0,wheat,OK
460.81,460.81,QTL,ARR0016335,2026-01-15,MANDI010,Basmati,HD-2967,46081.0,kg,58.0,Basmati,OK
181.37,181.37,QTL,ARR0012849,2026-01-14,MANDI043,Sugarcane,Premium,181.37 qtl,,98.0,गन्ना,OK
-461.91,-461.91,QTL,ARR0015594,2026-04-16,MANDI025,Cotton,HD-2967,-461.91,Qtl,90.0,कपास,OK
261.5,261.5,QTL,ARR0013183,2026-03-15,MANDI039,Maize,,26150.0,Kilo,104.0,Corn,OK
196.21,196.21,QTL,ARR0001057,2026-06-27,MANDI006,Wheat,,19621.0,KG,63.0,Gehun,OK
266.88,266.88,QTL,ARR0011504,2026-04-09,MANDI019,Mustard,Pusa-1121,266.88,quintal,,Sarso,OK
95.84,95.84,QTL,ARR0003201,2026-08-28,MANDI044,Cotton,Premium,95.84,qtl,54.0,cotton,OK
188.97,188.97,QTL,ARR0013839,2026-01-31,MANDI009,Mustard,PBW-343,"18,897.0 KG",,19.0,mustard,OK
284.14,284.14,QTL,ARR0002172,2026-02-03,MANDI030,Wheat,Hybrid,28414.0,kg,55.0,WHEAT,OK
