trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,transit_hours_raw,transit_hours_clean,transit_time_source,distance_km
TRP005796,MANDI049,WH-East,2026-08-17 10:46:00,2026-08-17 17:52:00,7.1,255.9427149,miles,DL-19-DF-4113,DRV977,7.1,7.1,reported,411.898848797166
TRP006608,MANDI019,WH-South,2026-07-08 03:50:00,2026-07-08 15:32:45,11.7,600.4,km,DL-55-DF-9091,DRV508,11.7,11.7,reported,600.4
TRP001635,MANDI006,WH-Central,2026-08-22 16:49:00,2026-08-23 00:37:09,7.8,,,DL-80-CD-4699,DRV140,7.8,7.8,reported,
TRP003356,MANDI051,WH-Central,2026-08-29 16:39:33,2026-08-29 00:00:00,5.4,309.9,km,HR-43-BC-1036,DRV789,5.4,5.4,reported,309.9
TRP009515,MANDI001,WH-West,2026-07-12 02:24:16,2026-07-12 07:42:00,5.3,165.4089602,miles,HR-45-CD-4203,DRV955,5.3,5.3,reported,266.199256008268
TRP000097,MANDI028,WH-North,2026-03-06 06:14:13,2026-03-06 08:26:13,2.2,67.0459309,miles,HR-93-AB-3314,DRV749,2.2,2.2,reported,107.899698434606
TRP009204,MANDI043,WH-South,2026-05-18 17:19:25,2026-05-18 22:43:25,5.4,288.6,km,HR-27-AB-9993,DRV224,5.4,5.4,reported,288.6
TRP006862,MANDI026,WH-West,2026-02-05 09:17:01,2026-02-05 17:11:00,7.9,424.4,km,PB-86-CD-1156,DRV777,7.9,7.9,reported,424.4
TRP002677,MANDI009,WH-North,2026-03-30 06:51:00,,6.9,403.1,km,,DRV477,6.9,6.9,reported,403.1
TRP003469,MANDI008,WH-Central,2026-08-10 11:15:07,2026-08-11 01:57:07,14.7,778.7,km,HR-70-CD-8407,DRV533,14.7,14.7,reported,778.7
TRP009449,MANDI046,WH-West,2026-09-08 13:38:00,2026-09-09 01:26:16,11.8,392.5200607,miles,DL-29-DF-2005,DRV816,11.8,11.8,reported,631.698234486938
TRP003707,MANDI007,WH-West,2026-03-24 04:52:52,2026-03-24 16:46:00,11.9,647.0,km,UP-22-BC-1853,,11.9,11.9,reported,647.0
TRP008198,MANDI030,WH-Central,2026-07-04 00:09:00,2026-07-04 11:39:59,11.5,507.7,km,UP-64-AB-2831,DRV935,11.5,11.5,reported,507.7
TRP009669,MANDI029,WH-East,2026-06-28 00:00:00,2026-06-28 21:32:19,18.6 hrs,837.0,km,RJ-25-AB-7223,DRV527,,21.538611111111116,computed,837.0
TRP007516,MANDI041,WH-North,2026-05-11 10:18:49,2026-05-11 19:06:00,8.8,410.7,km,DL-10-DF-3873,DRV576,8.8,8.8,reported,410.7
TRP003915,MANDI043,WH-North,2026-06-04 06:06:52,2026-06-04 11:00:00,4.9,227.0,km,UP-47-AB-1312,DRV512,4.9,4.9,reported,227.0
TRP008965,MANDI006,WH-South,2026-04-17 20:45:34,2026-04-18 13:09:00,16.4,863.3,km,,DRV872,16.4,16.4,reported,863.3
TRP005269,MANDI050,WH-North,2026-08-10 17:42:00,2026-08-11 17:06:30,23.4,,,DL-46-AB-2409,DRV893,23.4,23.4,reported,
TRP003232,MANDI035,WH-West,2026-08-17 00:00:00,2026-08-18 15:07:02,22.4,1248.8,km,HR-69-BC-9227,DRV280,22.4,22.4,reported,1248.8
TRP007270,MANDI021,WH-South,2026-01-02 21:57:16,2026-01-03 00:33:16,,,,UP-31-CD-1157,DRV923,,2.6,computed,
TRP008433,MANDI039,WH-Central,2026-05-19 07:30:00,2026-05-20 00:00:00,20.2,860.9,km,HR-98-AB-9131,DRV585,20.2,20.2,reported,860.9
TRP003101,MANDI028,WH-North,2026-01-17 15:47:13,2026-01-18 00:29:00,,416.9,km,RJ-77-BC-4125,,,8.696388888888889,computed,416.9
TRP006130,MANDI009,WH-North,2026-02-23 23:50:14,2026-02-24 11:38:00,11.8,705.4,km,PB-99-DF-2869,DRV290,11.8,11.8,reported,705.4
TRP009418,MANDI043,WH-North,2026-08-26 10:30:00,2026-08-27 09:30:51,23.0,924.2,km,PB-55-AB-8232,DRV806,23.0,23.0,reported,924.2
TRP006394,MANDI016,WH-East,2026-04-03 23:59:05,2026-04-04 02:41:05,,153.3,km,PB-94-AB-3631,DRV260,,2.7,computed,153.3
TRP005494,MANDI003,WH-West,2026-05-20 22:11:04,2026-05-21 10:05:00,11.9,619.1,km,RJ-60-DF-9853,DRV413,11.9,11.9,reported,619.1
TRP006205,MANDI039,WH-North,2026-04-27 13:43:00,2026-04-27 00:00:00,5.8,258.3,km,PB-86-AB-7987,DRV179,5.8,5.8,reported,258.3
TRP009616,MANDI051,WH-East,2026-03-20 17:11:00,2026-03-21 06:17:20,13.1 hrs,,,DL-78-AB-6868,DRV956,,13.105555555555556,computed,
TRP007350,MANDI030,WH-North,2026-01-16 02:44:00,2026-01-16 16:44:00,14.0,405.9416743,miles,HR-43-AB-3177,DRV634,14.0,14.0,reported,653.2981741179619
TRP009335,MANDI054,WH-South,2026-05-15 16:23:46,2026-05-16 07:41:46,15.3,788.0,km,,DRV942,15.3,15.3,reported,788.0
TRP001661,MANDI014,WH-Central,2026-03-15 20:33:33,2026-03-16 19:21:33,22.8,1345.0,km,RJ-70-CD-7285,DRV851,22.8,22.8,reported,1345.0
TRP000312,MANDI042,WH-South,2026-05-18 08:31:28,2026-05-18 11:55:28,3.4,145.6,km,PB-97-CD-9995,DRV232,3.4,3.4,reported,145.6
TRP004420,MANDI005,Export-Terminal,2026-04-01 13:57:15,2026-04-01 20:33:15,6.6,365.1,km,RJ-30-DF-8449,DRV678,6.6,6.6,reported,365.1
TRP007227,MANDI001,WH-West,2026-06-30 18:43:00,,-20.9,1185.5,km,DL-98-CD-1437,DRV962,-20.9,,invalid,1185.5
TRP000319,MANDI028,Export-Terminal,2026-07-12 23:38:00,2026-07-13 08:56:00,9.3,552.9,km,,DRV934,9.3,9.3,reported,552.9
TRP008577,MANDI050,WH-East,2026-01-11 00:44:00,2026-01-11 19:02:45,18.3,1063.5,km,,DRV258,18.3,18.3,reported,1063.5
TRP004808,MANDI003,WH-East,2026-01-21 10:14:00,2026-01-21 13:32:47,3.3,106.3165781,miles,PB-56-BC-9967,,3.3,3.3,reported,171.099521799454
TRP000304,MANDI009,Export-Terminal,2026-04-01 20:04:40,2026-04-02 12:34:40,,754.3,km,DL-58-AB-6314,DRV141,,16.5,computed,754.3
TRP003081,MANDI043,WH-West,2026-07-29 11:11:37,,8.5,499.8,km,UP-36-AB-2854,DRV844,8.5,8.5,reported,499.8
TRP003060,MANDI055,Export-Terminal,2026-03-24 00:00:00,,6.4,190.3259373,miles,HR-91-BC-6046,,6.4,6.4,reported,306.299143934382
TRP009629,MANDI053,WH-South,2026-03-27 17:56:23,2026-03-28 00:00:00,9.2,378.9,km,DL-19-DF-8504,DRV373,9.2,9.2,reported,378.9
TRP002361,MANDI045,WH-North,2026-04-18 22:33:15,2026-04-19 03:03:00,4.5,120.6702482,miles,PB-18-AB-8135,,4.5,4.5,reported,194.199457238188
TRP002944,MANDI008,WH-South,2026-01-13 19:13:00,2026-01-13 22:31:31,,168.7,km,,DRV633,,3.308611111111111,computed,168.7
TRP003155,MANDI005,WH-Central,2026-06-13 06:00:16,2026-06-13 12:18:16,6.3,,,UP-22-AB-1201,DRV871,6.3,6.3,reported,
TRP008046,MANDI008,WH-West,2026-08-20 02:58:00,2026-08-20 13:52:22,10.9,491.0,km,,DRV621,10.9,10.9,reported,491.0
TRP000252,MANDI047,WH-East,2026-03-01 13:58:00,2026-03-01 21:22:36,7.4,306.0,km,PB-31-AB-3254,DRV278,7.4,7.4,reported,306.0
TRP008060,MANDI050,Export-Terminal,2026-07-22 05:58:11,2026-07-22 15:40:11,9.7,275.0188046,miles,UP-47-AB-7817,DRV932,9.7,9.7,reported,442.598762994964
TRP002250,MANDI021,WH-Central,2026-02-03 15:46:08,2026-02-04 09:28:08,-17.7,775.5,km,PB-67-AB-8204,,-17.7,17.7,computed,775.5
TRP008065,MANDI055,WH-North,2026-07-31 12:46:00,2026-07-31 00:00:00,-7.2,422.4,km,HR-29-AB-8045,DRV566,-7.2,,invalid,422.4
TRP006687,MANDI023,Export-Terminal,2026-08-02 22:52:48,2026-08-03 20:40:00,21.8,632.6799522,miles,HR-60-DF-2469,DRV623,21.8,21.8,reported,1018.197154273548
TRP004024,MANDI032,WH-East,2026-03-07 16:12:00,2026-03-07 19:00:48,2.8,120.8,km,RJ-67-AB-4617,DRV386,2.8,2.8,reported,120.8
TRP003209,MANDI018,WH-Central,2026-03-23 18:42:00,2026-03-24 13:12:00,18.5,763.6,km,DL-33-DF-4260,DRV777,18.5,18.5,reported,763.6
TRP005862,MANDI052,WH-East,2026-08-26 00:00:00,2026-08-26 00:00:00,5.5,293.2,km,HR-90-CD-9189,DRV191,5.5,5.5,reported,293.2
TRP001298,MANDI018,WH-South,2026-04-10 07:24:22,,11.1,,,UP-72-AB-8248,DRV630,11.1,11.1,reported,
TRP007883,MANDI033,Export-Terminal,2026-09-08 07:05:00,2026-09-08 17:17:00,10.2,602.6,km,,DRV519,10.2,10.2,reported,602.6
TRP005759,MANDI048,WH-North,2026-08-24 16:00:41,2026-08-25 11:24:00,19.4,828.1,km,PB-34-CD-2716,DRV145,19.4,19.4,reported,828.1
TRP004027,MANDI014,WH-Central,2026-03-27 00:07:17,2026-03-27 19:07:17,19.0,1072.3,km,RJ-66-BC-7691,DRV810,19.0,19.0,reported,1072.3
TRP000108,MANDI035,WH-Central,2026-03-06 03:20:00,2026-03-06 12:08:00,8.8,483.2,km,RJ-26-BC-7932,DRV885,8.8,8.8,reported,483.2
TRP002841,MANDI003,WH-East,2026-01-25 20:54:53,,19.5,,,HR-98-AB-5800,DRV381,19.5,19.5,reported,
TRP009560,MANDI046,WH-West,2026-02-04 09:10:00,2026-02-05 04:10:00,-19.0,1051.2,km,RJ-83-BC-5416,DRV274,-19.0,19.0,computed,1051.2
TRP006844,MANDI015,Export-Terminal,2026-08-20 00:00:00,2026-08-20 23:59:00,14.1,379.2227213,miles,DL-96-AB-4280,DRV619,14.1,14.1,reported,610.298294296942
TRP002246,MANDI044,WH-North,2026-05-29 07:53:27,2026-05-29 16:35:27,8.7,278.9334419,miles,HR-81-DF-4186,DRV212,8.7,8.7,reported,448.898745387346
TRP004041,MANDI025,WH-West,2026-06-09 00:55:00,2026-06-09 14:37:45,13.7,731.6,km,HR-63-AB-1910,DRV284,13.7,13.7,reported,731.6
TRP001596,MANDI011,WH-Central,2026-01-31 00:00:00,2026-01-31 14:49:20,,517.1,km,DL-46-CD-9142,DRV707,,14.822222222222225,computed,517.1
TRP006875,MANDI013,WH-East,2026-06-01 00:00:00,2026-06-02 00:23:32,9.8,575.2,km,HR-16-CD-5660,DRV354,9.8,9.8,reported,575.2
TRP009624,MANDI020,WH-Central,2026-07-18 00:00:00,2026-07-19 00:28:59,7.7,404.2,km,HR-64-CD-2668,,7.7,7.7,reported,404.2
TRP003003,MANDI023,WH-West,2026-05-01 00:00:00,2026-05-01 23:18:59,18.2,778.2,km,DL-83-AB-6304,DRV865,18.2,18.2,reported,778.2
TRP006129,MANDI036,WH-West,2026-07-13 05:29:40,2026-07-13 09:35:40,4.1,214.6,km,HR-84-BC-6106,DRV472,4.1,4.1,reported,214.6
TRP007055,MANDI003,Export-Terminal,2026-02-18 07:09:35,2026-02-19 01:39:35,18.5,1098.1,km,HR-78-CD-8558,DRV102,18.5,18.5,reported,1098.1
TRP001703,MANDI014,WH-South,2026-03-09 09:54:06,2026-03-10 09:48:00,23.9,1055.2,km,RJ-39-BC-4007,DRV319,23.9,23.9,reported,1055.2
TRP001161,MANDI023,WH-West,2026-06-12 15:43:28,,13.9,412.4660698,miles,HR-41-CD-3809,DRV184,13.9,13.9,reported,663.798144771932
TRP009833,MANDI024,WH-West,2026-03-17 13:44:49,2026-03-18 09:14:49,19.5,,,DL-39-CD-2245,DRV655,19.5,19.5,reported,
TRP009655,MANDI003,WH-South,2026-08-14 21:17:48,2026-08-15 17:23:48,20.1,837.0,km,UP-43-DF-1156,DRV121,20.1,20.1,reported,837.0
TRP005472,MANDI025,WH-North,2026-07-09 05:03:32,2026-07-10 02:33:32,21.5,,,DL-82-DF-5952,DRV362,21.5,21.5,reported,
TRP008264,MANDI036,WH-Central,2026-01-28 10:18:27,2026-01-29 04:00:00,17.7,967.2,km,,DRV559,17.7,17.7,reported,967.2
TRP001196,MANDI007,Export-Terminal,2026-06-08 13:15:23,2026-06-08 17:33:00,4.3,,,PB-72-DF-4023,DRV785,4.3,4.3,reported,
TRP005738,MANDI042,Export-Terminal,2026-08-19 19:04:00,2026-08-20 17:04:00,22.0,928.2,km,UP-92-BC-7233,,22.0,22.0,reported,928.2
TRP002908,MANDI012,WH-North,2026-01-27 07:44:51,2026-01-28 03:56:51,20.2,544.1345847,miles,HR-16-CD-9454,DRV458,20.2,20.2,reported,875.697552541098
TRP004376,MANDI043,WH-Central,2026-05-17 03:42:44,2026-05-17 00:00:00,12.6,515.1,km,RJ-10-AB-8945,DRV467,12.6,12.6,reported,515.1
TRP004583,MANDI050,WH-West,2026-04-23 23:59:00,2026-04-24 12:35:25,12.6,549.1,km,HR-87-CD-9151,DRV556,12.6,12.6,reported,549.1
TRP003956,MANDI013,WH-North,2026-01-11 01:07:29,2026-01-12 00:01:00,,,,UP-73-BC-6039,DRV631,,22.891944444444444,computed,
TRP003818,MANDI053,WH-South,2026-08-09 14:53:00,2026-08-09 22:29:41,7.6,438.6,km,,DRV568,7.6,7.6,reported,438.6
TRP008833,MANDI049,Export-Terminal,2026-09-09 06:41:00,2026-09-09 21:41:27,15.0,374.9973985,miles,PB-54-DF-6473,DRV155,15.0,15.0,reported,603.4983133019899
TRP001077,MANDI017,WH-South,2026-06-13 16:06:11,,21.6,649.4569692,miles,UP-11-AB-9603,,21.6,21.6,reported,1045.197078812328
TRP004216,MANDI012,WH-Central,2026-04-25 04:52:39,2026-04-26 00:40:00,19.8,646.4122513,miles,DL-32-BC-7624,DRV854,19.8,19.8,reported,1040.297092507142
TRP001531,MANDI050,WH-West,2026-06-11 08:49:47,2026-06-11 00:00:00,3.8,105.1981103,miles,UP-21-CD-1137,,3.8,3.8,reported,169.29952683020198
TRP007175,MANDI024,WH-Central,2026-01-02 11:51:00,,8.2,333.4,km,UP-49-DF-4317,DRV447,8.2,8.2,reported,333.4
TRP004780,MANDI041,WH-South,2026-02-12 18:25:00,2026-02-13 17:55:00,23.5,,,UP-94-DF-1403,DRV126,23.5,23.5,reported,
TRP004405,MANDI008,WH-South,2026-01-16 11:42:00,2026-01-16 22:54:42,,586.8,km,RJ-51-CD-4343,DRV592,,11.211666666666666,computed,586.8
TRP004380,MANDI038,WH-North,2026-05-21 07:25:00,2026-05-21 14:19:00,6.9,293.3,km,RJ-87-DF-2909,DRV840,6.9,6.9,reported,293.3
TRP006951,MANDI011,WH-West,2026-06-16 22:09:22,2026-06-17 20:57:22,-22.8,1090.5,km,PB-14-CD-6515,DRV382,-22.8,22.8,computed,1090.5
TRP001733,MANDI001,WH-East,2026-07-26 05:40:05,2026-07-27 00:00:00,23.6 hrs,1239.5,km,HR-58-CD-2976,DRV522,,18.33194444444445,computed,1239.5
TRP005215,MANDI006,WH-North,2026-07-01 15:02:19,2026-07-01 23:56:00,8.9,258.3039247,miles,,DRV163,8.9,8.9,reported,415.698838176698
TRP002134,MANDI005,Export-Terminal,2026-03-16 17:28:00,2026-03-17 14:52:00,21.4,1219.9,km,RJ-26-CD-4437,DRV529,21.4,21.4,reported,1219.9
TRP007703,MANDI014,WH-East,2026-03-31 18:00:51,2026-04-01 00:00:00,12.4,740.7,km,,DRV334,12.4,12.4,reported,740.7
TRP000766,MANDI024,WH-East,2026-09-01 01:38:53,2026-09-01 06:02:53,4.4,242.8,km,DL-68-CD-8432,DRV199,4.4,4.4,reported,242.8
TRP000533,MANDI039,Export-Terminal,2026-04-17 09:47:45,2026-04-17 17:41:00,-7.9,429.4,km,UP-13-AB-6530,,-7.9,7.8875,computed,429.4
TRP006011,MANDI056,WH-North,2026-03-03 13:26:26,,-10.3,500.9,km,RJ-13-AB-9827,DRV380,-10.3,,invalid,500.9
TRP001184,MANDI030,Export-Terminal,2026-06-22 19:25:00,2026-06-23 01:31:00,,220.5245679,miles,,DRV199,,6.1,computed,354.899008104186
TRP007574,MANDI031,WH-South,2026-03-11 00:46:56,2026-03-12 00:34:56,23.8,1359.4,km,PB-92-AB-2298,DRV237,23.8,23.8,reported,1359.4
TRP005731,MANDI020,WH-Central,2026-08-07 15:20:00,2026-08-08 00:00:00,10.2,553.1,km,UP-77-BC-5656,,10.2,10.2,reported,553.1
TRP009421,MANDI043,WH-North,2026-04-11 09:33:00,2026-04-11 00:00:00,5.8 hrs,344.5,km,UP-30-BC-8611,DRV111,,,invalid,344.5
TRP009744,MANDI024,WH-North,2026-06-24 00:00:00,2026-06-25 16:02:06,19.1,580.981885,miles,HR-96-DF-4413,DRV248,19.1,19.1,reported,934.9973868059
TRP002886,MANDI035,WH-East,2026-03-04 04:32:16,2026-03-04 14:26:16,9.9,559.4,km,UP-98-BC-8322,DRV151,9.9,9.9,reported,559.4
TRP005268,MANDI048,WH-West,2026-01-19 18:33:40,2026-01-20 02:57:40,8.4,364.8,km,DL-74-CD-7835,DRV118,8.4,8.4,reported,364.8
TRP005272,MANDI011,WH-North,2026-03-25 20:30:08,2026-03-26 00:48:08,4.3,225.4,km,DL-54-DF-7078,,4.3,4.3,reported,225.4
TRP006769,MANDI051,WH-East,2026-05-09 03:24:00,2026-05-09 00:00:00,5.9,343.5,km,DL-72-AB-2876,DRV357,5.9,5.9,reported,343.5
TRP007597,MANDI018,Export-Terminal,2026-01-18 18:01:40,2026-01-19 00:00:00,10.6,,,PB-56-AB-3205,DRV221,10.6,10.6,reported,
TRP006598,MANDI005,WH-South,2026-01-14 20:51:00,2026-01-15 08:03:51,11.2,583.3,km,HR-83-BC-2792,DRV833,11.2,11.2,reported,583.3
TRP006848,MANDI005,WH-South,2026-07-31 09:51:46,2026-08-01 01:03:00,15.2,720.6,km,PB-58-CD-4996,,15.2,15.2,reported,720.6
TRP008181,MANDI008,WH-South,2026-04-23 17:20:20,2026-04-24 14:44:00,21.4,,,PB-68-AB-6563,DRV580,21.4,21.4,reported,
TRP002930,MANDI017,WH-Central,2026-04-23 19:21:00,,21.8,1198.1,km,HR-96-AB-8314,,21.8,21.8,reported,1198.1
TRP004393,MANDI022,WH-East,2026-03-25 00:00:00,2026-03-26 09:34:35,11.8,613.9,km,DL-10-BC-8577,DRV873,11.8,11.8,reported,613.9
TRP002590,MANDI032,WH-East,2026-07-17 10:24:00,2026-07-18 00:00:00,22.4,1152.2,km,UP-70-BC-7415,,22.4,22.4,reported,1152.2
TRP004673,MANDI042,WH-North,2026-05-29 00:00:00,2026-05-29 15:55:00,13.2,743.7,km,UP-63-CD-2890,DRV866,13.2,13.2,reported,743.7
TRP004033,MANDI026,WH-West,2026-05-17 03:46:15,2026-05-17 06:34:00,,155.2,km,RJ-21-BC-2365,,,2.7958333333333334,computed,155.2
TRP009012,MANDI034,WH-Central,2026-04-11 13:51:00,2026-04-11 16:15:52,2.4,99.4,km,UP-34-AB-7431,DRV229,2.4,2.4,reported,99.4
TRP002948,MANDI030,WH-East,2026-04-27 14:49:00,2026-04-28 10:55:00,-20.1,1017.3,km,,DRV910,-20.1,20.1,computed,1017.3
TRP004210,MANDI043,WH-Central,2026-09-01 12:21:56,2026-09-02 10:33:56,22.2,981.9,km,,DRV891,22.2,22.2,reported,981.9
TRP003108,MANDI006,WH-East,2026-02-16 14:18:13,2026-02-17 00:00:00,12.5,585.2,km,RJ-48-AB-1667,DRV931,12.5,12.5,reported,585.2
TRP009579,MANDI055,WH-South,2026-07-20 07:43:37,,13.9,734.7,km,HR-39-BC-8224,,13.9,13.9,reported,734.7
TRP004708,MANDI056,WH-South,2026-01-20 16:45:30,,15.8,740.5,km,,DRV406,15.8,15.8,reported,740.5
TRP004721,MANDI011,WH-North,2026-04-22 12:50:47,2026-04-23 11:14:47,22.4,1004.2,km,,DRV698,22.4,22.4,reported,1004.2
TRP006443,MANDI011,WH-North,2026-02-23 07:25:13,2026-02-23 19:37:13,12.2,359.0281638,miles,UP-70-DF-5610,DRV429,12.2,12.2,reported,577.798385129892
TRP007399,MANDI018,WH-North,2026-01-30 01:25:25,2026-01-30 19:07:25,-17.7,637.7130573,miles,HR-43-AB-2010,,-17.7,17.7,computed,1026.2971316351818
TRP004804,MANDI045,WH-East,2026-03-08 00:00:00,,19.3,617.642774,miles,,DRV477,19.3,19.3,reported,993.99722190916
TRP000458,MANDI015,Export-Terminal,2026-05-23 08:30:00,2026-05-23 22:00:23,13.5,589.2,km,UP-57-BC-7839,DRV936,13.5,13.5,reported,589.2
TRP005407,MANDI044,WH-West,2026-04-13 14:28:00,2026-04-13 23:58:49,9.5,509.1,km,PB-30-BC-5344,DRV402,9.5,9.5,reported,509.1
TRP005621,MANDI055,WH-Central,2026-03-21 02:25:00,2026-03-21 15:31:25,13.1,642.7,km,PB-60-AB-2091,DRV267,13.1,13.1,reported,642.7
TRP000451,MANDI055,WH-Central,2026-02-06 00:00:00,2026-02-07 09:07:42,13.6,569.5,km,UP-86-BC-1382,,13.6,13.6,reported,569.5
TRP009814,MANDI041,WH-East,2026-04-14 11:29:00,2026-04-14 22:05:49,10.6,486.0,km,UP-10-AB-8146,DRV376,10.6,10.6,reported,486.0
TRP004511,MANDI005,WH-North,2026-03-09 07:21:07,2026-03-10 02:33:00,19.2,990.4,km,RJ-97-CD-5649,DRV910,19.2,19.2,reported,990.4
TRP006905,MANDI035,WH-Central,2026-09-04 16:39:59,2026-09-05 01:45:00,9.1,391.5,km,PB-64-CD-6454,,9.1,9.1,reported,391.5
TRP009620,MANDI035,WH-North,2026-01-08 16:08:48,2026-01-09 07:26:48,15.3,463.7291773,miles,RJ-54-DF-6834,DRV786,15.3,15.3,reported,746.297914195982
TRP001447,MANDI001,WH-West,2026-03-20 22:07:00,2026-03-21 15:07:52,17.0,627.6468471000001,miles,RJ-76-AB-4797,DRV528,17.0,17.0,reported,1010.097176911914
TRP004254,MANDI040,WH-West,2026-05-14 00:00:00,2026-05-15 00:45:34,12.5,373.0711484,miles,UP-51-CD-4304,DRV574,12.5,12.5,reported,600.3983219660561
TRP002026,MANDI030,WH-Central,2026-05-30 12:11:11,2026-05-30 18:47:11,6.6 hrs,341.4,km,PB-85-CD-1500,DRV362,,6.6,computed,341.4
TRP003001,MANDI046,WH-South,2026-07-14 19:41:00,2026-07-15 09:05:16,13.4,,,DL-39-AB-8415,DRV285,13.4,13.4,reported,
TRP001618,MANDI052,WH-Central,2026-05-06 00:00:00,2026-05-07 14:29:50,20.1,901.0,km,UP-31-AB-8704,DRV977,20.1,20.1,reported,901.0
TRP003596,MANDI019,Export-Terminal,2026-04-16 03:46:00,2026-04-16 06:04:00,2.3,125.2,km,HR-66-BC-2362,DRV757,2.3,2.3,reported,125.2
TRP006240,MANDI034,WH-East,2026-02-13 12:46:00,2026-02-13 19:10:00,6.4,257.0,km,UP-72-DF-9228,,6.4,6.4,reported,257.0
TRP000884,MANDI023,WH-North,2026-04-14 14:16:00,2026-04-15 07:10:00,16.9,450.0590153,miles,RJ-96-AB-2759,DRV912,16.9,16.9,reported,724.297975682902
TRP008452,MANDI017,WH-South,2026-08-22 21:20:20,2026-08-23 21:08:20,23.8,1365.3,km,HR-74-BC-5674,DRV725,23.8,23.8,reported,1365.3
TRP004890,MANDI010,WH-Central,2026-05-12 08:23:00,2026-05-13 02:35:14,18.2,1041.3,km,,,18.2,18.2,reported,1041.3
TRP003820,MANDI042,WH-East,2026-08-11 05:05:12,2026-08-11 14:59:00,9.9,354.0571958,miles,HR-85-AB-2317,DRV420,9.9,9.9,reported,569.798407488772
TRP007855,MANDI030,WH-South,2026-08-15 03:38:10,2026-08-15 19:08:00,15.5,703.9,km,UP-57-CD-4718,,15.5,15.5,reported,703.9
TRP000081,MANDI015,WH-North,2026-08-18 12:23:07,,19.1,1128.5,km,UP-45-BC-4745,DRV525,19.1,19.1,reported,1128.5
TRP004314,MANDI008,WH-Central,2026-08-13 07:35:51,2026-08-14 07:05:00,23.5,1205.0,km,HR-46-AB-9560,DRV991,23.5,23.5,reported,1205.0
TRP009785,MANDI047,WH-North,2026-05-20 08:45:00,2026-05-20 00:00:00,3.1,112.7788365,miles,PB-65-CD-1854,DRV923,3.1,3.1,reported,181.49949273291
TRP001083,MANDI001,WH-North,2026-08-30 00:00:00,2026-08-30 11:22:23,5.0,172.4925896,miles,UP-74-DF-5785,,5.0,5.0,reported,277.599224146864
TRP000132,MANDI056,Export-Terminal,2026-05-12 20:36:57,2026-05-13 00:00:00,20.1,1195.8,km,DL-51-BC-5902,DRV974,20.1,20.1,reported,1195.8
TRP002649,MANDI021,WH-East,2026-05-23 17:15:48,2026-05-24 05:45:48,12.5,708.8,km,RJ-53-CD-4483,DRV299,12.5,12.5,reported,708.8
TRP003134,MANDI052,WH-West,2026-06-07 21:53:05,2026-06-08 16:05:05,18.2 hrs,787.4,km,HR-28-AB-9363,DRV876,,18.2,computed,787.4
TRP003474,MANDI052,WH-North,2026-04-26 10:23:55,2026-04-26 16:47:00,6.4,327.1,km,HR-65-BC-9286,DRV105,6.4,6.4,reported,327.1
TRP007455,MANDI012,WH-North,2026-08-20 00:00:00,2026-08-21 18:11:42,21.5,,,UP-86-CD-7985,,21.5,21.5,reported,
TRP007186,MANDI003,WH-Central,2026-01-26 18:04:00,2026-01-27 05:28:00,11.4,559.0,km,UP-36-DF-3288,DRV608,11.4,11.4,reported,559.0
TRP000501,MANDI021,WH-Central,2026-02-15 06:39:31,2026-02-15 23:03:00,16.4,677.6,km,HR-77-AB-4777,,16.4,16.4,reported,677.6
TRP009240,MANDI022,WH-South,2026-03-17 02:29:00,2026-03-17 10:47:18,8.3,465.9,km,HR-32-BC-6827,,8.3,8.3,reported,465.9
TRP000714,MANDI014,WH-North,2026-02-24 21:36:39,2026-02-25 14:06:00,16.5,937.4,km,PB-33-BC-4475,DRV636,16.5,16.5,reported,937.4
TRP005460,MANDI027,WH-Central,2026-01-01 06:04:33,,17.4,897.5,km,PB-84-AB-8118,,17.4,17.4,reported,897.5
TRP001892,MANDI022,Export-Terminal,2026-05-07 19:07:53,2026-05-08 10:13:00,-15.1,771.8,km,RJ-26-BC-6558,DRV219,-15.1,15.085277777777778,computed,771.8
TRP009446,MANDI027,WH-South,2026-02-24 01:52:31,2026-02-24 13:10:31,11.3,534.0,km,HR-63-BC-1683,DRV903,11.3,11.3,reported,534.0
TRP002068,MANDI035,WH-West,2026-02-21 00:00:00,2026-02-21 22:57:13,10.1,,,,DRV632,10.1,10.1,reported,
TRP005876,MANDI019,WH-West,2026-07-08 05:31:55,2026-07-08 18:19:55,12.8,676.0,km,UP-71-AB-7083,DRV994,12.8,12.8,reported,676.0
TRP009557,MANDI015,Export-Terminal,2026-03-16 13:33:11,2026-03-17 01:51:11,12.3,601.4,km,HR-77-DF-3955,DRV541,12.3,12.3,reported,601.4
TRP007087,MANDI006,Export-Terminal,2026-04-23 00:00:00,2026-04-24 02:45:00,15.4,791.1,km,DL-31-AB-6150,DRV700,15.4,15.4,reported,791.1
TRP001361,MANDI033,WH-South,2026-02-16 21:13:12,2026-02-17 17:07:00,19.9,987.6,km,PB-61-BC-1454,DRV893,19.9,19.9,reported,987.6
TRP008058,MANDI054,WH-South,2026-08-29 07:59:08,2026-08-29 21:23:08,13.4,,,UP-41-AB-8273,DRV844,13.4,13.4,reported,
